Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Junho,1,Sexta-feira,Sim,28.40969774826013,51.31863733808729,1624.0070229856535,3,Ligado,Desligado,8.318752639639309,88.13432295820569
Junho,7,Segunda-feira,Não,23.318046798431137,32.457131746250894,1063.7995206856044,0,Desligado,Desligado,5.281850746714804,78.31410547285908
Junho,5,Terça-feira,Não,27.76923199949664,54.94692742626883,1096.943058368603,0,Ligado,Desligado,0.006642,65.23017443146746
Junho,7,Quinta-feira,Sim,21.361596843251647,30.61352023901129,1499.9896107002464,2,Ligado,Ligado,18.769167380908627,71.29768982661992
Junho,5,Domingo,Não,25.39493108977788,56.92115550165643,1950.4495554113416,8,Desligado,Ligado,27.28530731163225,73.45293820187098
Junho,5,Sexta-feira,Sim,23.815523966523443,51.02051911444124,1759.8877468943406,7,Ligado,Ligado,9.644956492395,67.96313879688134
Junho,22,Terça-feira,Não,25.84074321911021,30.213417836361216,1148.3013839340388,9,Ligado,Ligado,8.216619374301384,75.98842493300994
Junho,8,Sexta-feira,Não,28.32573537766648,49.45610520920359,1324.3035029403798,2,Ligado,Desligado,29.26638202893757,95.2962163540966
Junho,19,Segunda-feira,Não,24.713243399778108,30.78635519800704,1183.8595165433558,0,Desligado,Desligado,25.312836162210736,63.54913717319197
Junho,8,Sexta-feira,Não,21.54945216248168,46.83678109887924,1941.745382680404,7,Desligado,Ligado,0.006642,68.60985025678443
Junho,18,Domingo,Não,27.37469963154549,41.561274844495344,1575.6078496162015,3,Ligado,Desligado,23.27514822748497,94.1829743367553
Junho,8,Terça-feira,Sim,29.998671,53.66382008423032,1212.0172462781436,7,Ligado,Ligado,23.695857009970183,73.34085102618158
Junho,10,Quarta-feira,Sim,23.314449954361564,53.20549155438309,1869.9286615481772,3,Ligado,Desligado,29.965327,84.2039055683895
Junho,1,Quarta-feira,Não,29.55182261573801,59.969085,1402.4568017331983,9,Desligado,Desligado,12.696170811335216,88.39336048274936
Junho,11,Segunda-feira,Não,23.30751415901094,30.577417614821695,1469.9234984156296,0,Ligado,Ligado,14.218693083386436,64.70890007723482
Junho,14,Quinta-feira,Não,20.007565,30.555427099909345,1345.8008481353052,7,Ligado,Ligado,16.726565526610706,79.39901249729681
Junho,15,Quinta-feira,Sim,20.007565,48.22319513386873,1685.7554501207362,7,Desligado,Ligado,29.965327,60.31597948381957
Junho,4,Sábado,Não,25.71318165470845,47.79051894656508,1430.721604768142,4,Ligado,Ligado,22.16755530839802,84.53964450958082
Junho,2,Segunda-feira,Sim,21.069107900603136,41.5112897325094,1375.6375697335304,8,Ligado,Ligado,2.480952707555496,64.47886409329493
Junho,18,Quarta-feira,Não,23.58139713800787,54.822786862720704,1201.368374230294,5,Ligado,Ligado,19.782717215895826,77.06589940768131
Junho,8,Domingo,Sim,29.932537295914297,48.69542259934738,1000.512661,8,Ligado,Ligado,29.965327,90.4766261086404
Junho,13,Sexta-feira,Não,20.007565,51.64571805404871,1000.512661,6,Desligado,Desligado,24.71033334748227,70.95444429166025
Junho,16,Terça-feira,Não,29.998671,30.015975,1555.6266774877035,5,Ligado,Ligado,19.899910442275303,79.66678046639551
Junho,21,Quarta-feira,Sim,23.84199630710792,48.3201481068719,1742.0083011774734,9,Desligado,Desligado,23.76948838414388,74.83534474844757
Junho,20,Quinta-feira,Sim,23.92308485124645,43.09085608173937,1749.240276555326,5,Ligado,Desligado,15.575810986220366,77.12938537921828
Junho,13,Segunda-feira,Não,26.57245664948256,54.40301123816682,1727.1163744872654,1,Ligado,Desligado,28.46283812081412,83.71043770667553
Junho,17,Sexta-feira,Sim,23.40347313397932,42.41126361803079,1922.6741921313944,7,Desligado,Ligado,14.298253211550689,66.0388839524062
Junho,12,Terça-feira,Sim,26.558009891918537,52.71976565281483,1162.573762637031,3,Desligado,Ligado,19.946947239553747,85.38033997500058
Junho,6,Segunda-feira,Não,26.686558496101803,43.62840348374268,1055.097028846668,6,Desligado,Ligado,11.759734516981355,79.59144658732745
Junho,7,Domingo,Sim,24.47870121489502,50.47402913575176,1478.8597926585094,0,Ligado,Ligado,9.203986120792852,75.57296199679593
Junho,6,Sábado,Sim,21.43144717937312,33.62725783452419,1343.08593894147,9,Desligado,Desligado,29.749452365634006,75.65187814075509
Junho,6,Quinta-feira,Não,27.38709810851821,57.59895719403219,1487.4498179749726,3,Desligado,Desligado,25.40319090041477,91.47473677556428
Junho,23,Quinta-feira,Não,24.698588789761917,35.62504346339771,1721.8814338367802,2,Ligado,Desligado,6.6682962025371335,77.13395329375622
Junho,9,Quinta-feira,Sim,24.566532527819817,57.08490099454493,1155.2349806205414,4,Desligado,Ligado,10.089832507705108,73.72316523879545
Junho,17,Quinta-feira,Sim,25.274820212038502,32.699208511607765,1185.5455596800728,8,Ligado,Ligado,6.13554086892276,86.16735899541574
Junho,12,Sábado,Sim,20.921292511275688,39.15432858635366,1300.964406267343,7,Desligado,Desligado,24.981798811586877,61.9178885402384
Junho,16,Domingo,Sim,27.814308251984656,44.70199612899268,1408.2289883336198,1,Ligado,Desligado,10.982456031998426,54.90070966583902
Junho,14,Quinta-feira,Sim,21.520090864467704,55.19080464244826,1156.866800272686,9,Desligado,Ligado,11.546024850049893,66.3695209836687
Junho,5,Sexta-feira,Não,25.622242517718067,59.969085,1215.3834506426583,3,Desligado,Ligado,15.212408755400142,82.90185059841517
Junho,10,Segunda-feira,Não,23.386702208058445,52.10013050960908,1970.2151304185463,9,Ligado,Ligado,28.23438200613197,74.89442857764848
Junho,16,Segunda-feira,Sim,24.81937414523129,46.81809822495225,1263.0616456451562,9,Ligado,Desligado,4.321466613519553,82.22342389699853
Junho,22,Sexta-feira,Não,23.83853096729806,59.77927447904556,1093.5909819688486,3,Desligado,Ligado,23.09068774766447,73.42874924892942
Junho,14,Sexta-feira,Não,22.028845448309347,59.969085,1150.8080248854858,3,Desligado,Desligado,7.500127523264088,74.17305111478906
Junho,11,Domingo,Sim,21.062239066502634,41.01510570808245,1635.2380900588682,6,Desligado,Ligado,22.042908358781773,65.32568342129805
Junho,18,Segunda-feira,Sim,27.723610297078032,59.969085,1898.4468953276528,7,Ligado,Desligado,27.61917735404584,72.06275306887689
Junho,13,Segunda-feira,Sim,22.428258997179725,48.43567016428796,1209.2404159534733,0,Desligado,Desligado,5.2206953934878095,64.87139371486057
Junho,17,Sexta-feira,Sim,24.853492767114364,52.06839748963413,1000.512661,6,Desligado,Desligado,10.718541471263322,74.99075471440382
Junho,10,Sexta-feira,Não,25.334533990193307,57.93147610175738,1270.9410535715697,4,Ligado,Ligado,18.22091828760797,78.29915750159151
Junho,19,Sábado,Não,20.007565,43.78187890903825,1746.4377213110165,9,Ligado,Desligado,29.33757644834605,63.42704816097284
Junho,14,Sexta-feira,Não,28.43513007893461,57.30004353673549,1999.982252,0,Ligado,Ligado,18.64013046304212,70.8532037495499
Junho,6,Terça-feira,Sim,21.55350560309773,33.17526726810307,1789.4982987324906,2,Desligado,Desligado,14.63646699396369,63.55078901449384
Junho,15,Sexta-feira,Sim,20.007565,32.04960162406505,1397.2598666598758,0,Ligado,Ligado,10.876832068459697,90.21493354411362
Junho,16,Quarta-feira,Não,26.84961197302086,56.03328631005369,1764.025992149384,4,Ligado,Ligado,20.982889210299447,78.6857273919585
Junho,9,Quinta-feira,Não,23.624480834515225,50.53860757662992,1230.1156101404297,4,Desligado,Desligado,29.965327,69.55903763904799
Junho,15,Quinta-feira,Sim,22.437330673180305,47.187253218625,1922.0385512449188,3,Desligado,Desligado,23.58249878383437,87.71428885390831
Junho,19,Quarta-feira,Não,20.940072772598487,51.27905558597541,1999.982252,7,Desligado,Desligado,18.7671150581548,67.94244440384651
Junho,11,Sábado,Sim,24.776389859808905,30.015975,1835.045443871093,8,Ligado,Ligado,22.835913715692925,83.13264371753962
Junho,20,Segunda-feira,Não,24.743144005257527,30.015975,1818.9533497003051,2,Ligado,Ligado,5.497802137333301,86.53016914486126
Junho,3,Sexta-feira,Sim,27.60909912843056,40.35553335534904,1730.042556772484,4,Ligado,Ligado,15.57086571449518,79.20881177511352
Junho,6,Quinta-feira,Não,27.57520865430842,49.9646490633686,1141.8706912828984,8,Desligado,Desligado,10.16901456537841,88.60448236764876
Junho,16,Quarta-feira,Sim,27.561457074867,31.26973222308331,1231.4790063800797,7,Ligado,Ligado,22.378292150704088,87.23437037969205
Junho,17,Sábado,Não,27.60071369297467,30.015975,1182.359990509725,7,Ligado,Ligado,12.598638662338868,92.46400246929592
Junho,8,Quinta-feira,Sim,22.71042239716116,48.70337117065047,1000.512661,0,Ligado,Desligado,11.628996811550325,80.9975799394767
Junho,2,Terça-feira,Não,29.77565788069848,30.015975,1809.0260540191964,2,Ligado,Ligado,20.777725715385422,90.04900131947682
Junho,10,Quinta-feira,Sim,26.37380121456713,59.969085,1131.0161406790132,7,Desligado,Desligado,2.846824564509399,93.22220773397224
Junho,19,Quinta-feira,Sim,24.62589193883383,42.617112638488,1584.2556224631155,0,Ligado,Desligado,15.906245753125194,60.7434044047194
Junho,20,Segunda-feira,Não,24.057551157767595,53.30509048467509,1127.162146608209,4,Ligado,Ligado,2.2173881826887003,77.03153567798769
Junho,19,Quinta-feira,Não,23.32266946387572,41.13032412059382,1717.3046138323743,0,Desligado,Ligado,29.965327,73.43830219454055
Junho,16,Terça-feira,Sim,22.933810872901702,53.8096941565278,1999.982252,3,Ligado,Ligado,17.076956889008564,85.99072200560971
Junho,6,Quarta-feira,Sim,29.355609033984592,55.97831457135624,1600.251799510834,3,Desligado,Ligado,1.0656827047130912,72.82752265297358
Junho,7,Terça-feira,Não,24.51596898774189,48.82294161877413,1526.181588857929,9,Desligado,Ligado,4.161034393774462,76.82053909963456
Junho,13,Domingo,Sim,26.715545848314225,36.50161123514754,1772.9305916884048,9,Ligado,Ligado,25.5299830810716,86.94956304054955
Junho,1,Terça-feira,Não,24.9706897765676,39.300245782735765,1805.6188410355544,9,Desligado,Desligado,29.47251449873564,89.18125066374931
Junho,0,Quarta-feira,Não,26.050325512656475,58.51347297895839,1710.2688614105125,1,Desligado,Ligado,24.494978693944606,80.54181039820747
Junho,3,Quinta-feira,Sim,20.007565,47.45742381079162,1249.2042389940048,6,Desligado,Ligado,9.52099018849311,65.26304022923576
Junho,22,Domingo,Não,25.200924198948226,31.92912671766347,1857.044422209596,1,Desligado,Ligado,29.965327,61.63705571760219
Junho,23,Domingo,Sim,25.062277595599767,39.14647785093864,1422.752391004038,3,Ligado,Ligado,12.067326347077037,64.56438843651173
Junho,18,Quarta-feira,Não,23.17688164114012,50.97864194855967,1972.4550529311464,8,Ligado,Desligado,13.825086597892556,67.53937636184563
Junho,15,Quarta-feira,Sim,24.08668118471861,49.11387529727848,1181.6482229401552,8,Ligado,Desligado,6.110076494220099,71.37669556558828
Junho,3,Sexta-feira,Não,29.03116887527844,49.27096258301376,1325.490174896512,9,Ligado,Desligado,20.79731152665765,71.87020792589666
Junho,12,Terça-feira,Não,22.24777537203015,36.87392863460322,1521.9648068865774,0,Ligado,Ligado,5.522969119202615,80.85351209975504
Junho,2,Segunda-feira,Sim,27.25956226736669,51.425096341478806,1233.5102679124564,2,Desligado,Desligado,11.183843395048749,66.54841256386061
Junho,1,Domingo,Sim,23.88605079751429,59.15800182675019,1322.7922214101302,5,Desligado,Ligado,26.97746522891689,76.57800648293431
Junho,4,Segunda-feira,Não,26.93796427463552,47.5055523066565,1444.362113896789,7,Desligado,Ligado,21.32146782032297,76.92361857805928
Junho,12,Terça-feira,Sim,27.330735731100926,38.71255306062137,1350.5683081360278,2,Desligado,Ligado,25.135013369263383,70.55195186156391
Junho,7,Quinta-feira,Não,26.20487512881064,30.015975,1125.6302769291915,3,Desligado,Desligado,16.176236039768224,70.04601104234226
Junho,18,Quarta-feira,Não,24.97094644434957,42.15308450627317,1711.905947666179,5,Desligado,Desligado,27.32991481812105,70.77014559190809
Junho,8,Segunda-feira,Sim,28.05586018747319,34.612320171388426,1353.0093108361373,2,Desligado,Ligado,23.57123936278861,79.60868812569058
Junho,0,Segunda-feira,Sim,23.72680601103661,34.66166471575398,1227.797689527953,5,Desligado,Ligado,3.466419605255376,64.327142090558
Junho,1,Quinta-feira,Não,24.34138296775646,44.11656813733152,1398.909541400187,9,Ligado,Desligado,21.56914374846039,77.73706388068781
Junho,23,Domingo,Sim,24.873569892805204,49.6512174285499,1747.555107537312,2,Ligado,Desligado,7.7449329802456734,85.32558038139813
Junho,18,Sábado,Não,23.08422922737467,53.70130945951492,1522.3923775687915,1,Desligado,Ligado,15.54895474188881,75.70089045606437
Junho,6,Quinta-feira,Sim,20.30326987865573,46.67347645642905,1817.4118357603556,3,Desligado,Desligado,3.887867074717199,58.32980937901675
Junho,2,Terça-feira,Sim,27.181250871508592,56.58049665481309,1843.6637966932208,1,Desligado,Ligado,11.6309384206853,83.31663713279296
Junho,10,Domingo,Não,24.080079796270944,40.77472339419464,1999.982252,6,Ligado,Desligado,13.740101969269478,60.22527314597365
Junho,19,Terça-feira,Não,28.52152374234849,39.11823258496972,1999.982252,9,Ligado,Desligado,3.4110738139297148,77.75481390597642
Junho,9,Domingo,Não,26.1056609355466,55.82082311155712,1304.4596760378863,0,Desligado,Desligado,25.098155733307674,78.92247179920504
Junho,5,Terça-feira,Não,23.746313480696887,53.96123700864828,1788.9704360953835,5,Ligado,Desligado,29.965327,76.04684536217393
Junho,1,Domingo,Não,20.874122349685656,32.933744423955766,1619.8011265739328,9,Desligado,Ligado,27.21231312097538,71.1766871851223
Junho,17,Quarta-feira,Sim,22.6181938963762,38.14962759182143,1021.599754572358,8,Ligado,Desligado,17.266706192422017,65.8179128986979
Junho,7,Segunda-feira,Não,21.87483477362016,56.65689893787916,1833.7839300207645,9,Desligado,Desligado,5.855527974569888,75.07584976543286
Junho,21,Quinta-feira,Não,24.685191665002368,31.73072446848564,1739.3889206409776,1,Desligado,Desligado,26.360081467698365,81.05177907819734
Junho,20,Quinta-feira,Não,24.148015185060448,47.648535897217,1985.5140866483632,0,Ligado,Ligado,1.1135331837305316,69.2259824444303
Junho,13,Quinta-feira,Não,24.340909715130685,51.320922416453605,1754.487226894574,9,Desligado,Ligado,19.40517384791306,69.75830325104226
Junho,23,Domingo,Não,22.764639591435987,53.92321067941883,1915.4345432635112,1,Desligado,Ligado,22.74540102327316,71.50373805360819
Junho,13,Domingo,Sim,24.97122182501596,36.68675282036673,1096.3300605477548,6,Desligado,Desligado,19.487577841646157,57.52816800660468
Junho,13,Terça-feira,Não,24.75476685491447,54.552305219130055,1273.7013667985634,8,Desligado,Ligado,7.678067222094098,63.18306924373
Junho,15,Domingo,Não,23.572605966984923,47.72472086093052,1368.7660284175477,9,Ligado,Ligado,10.410831603846,85.65057867186486
Junho,11,Sexta-feira,Sim,20.007565,59.16715121364019,1767.7610996330252,7,Desligado,Ligado,20.30748758295914,79.14789163034285
Junho,13,Sábado,Sim,26.800996699435117,30.015975,1411.1674328672805,3,Desligado,Ligado,8.605674071077235,80.92495352644379
Junho,22,Terça-feira,Não,22.9561599639894,41.51347857149676,1574.2762888421914,6,Desligado,Ligado,18.47791825292904,67.4431434733183
Junho,20,Domingo,Sim,29.998671,37.55486560870369,1000.512661,6,Ligado,Ligado,10.48643888260988,87.57943096225056
Junho,16,Quinta-feira,Não,23.66817070497289,44.60035265972508,1362.690589153413,6,Desligado,Desligado,12.552641103777672,83.63210026765314
Junho,0,Quarta-feira,Sim,26.51217215708572,55.661941475473455,1492.7097008637668,6,Ligado,Ligado,17.346371440406973,85.16549700178447
Junho,22,Quinta-feira,Sim,23.313893689000626,48.71759508335086,1025.3444766551577,1,Desligado,Desligado,19.57609508376749,86.15529681839061
Junho,14,Terça-feira,Não,29.22139433004071,52.389427683784085,1703.274002878152,6,Desligado,Ligado,8.20260858684013,73.06358102067736
Junho,7,Terça-feira,Sim,21.28806749785815,43.630258540791374,1214.0808250740708,5,Ligado,Desligado,5.8969942442400285,83.2769675261124
Junho,2,Domingo,Sim,28.389794513583865,59.969085,1690.3520807789691,9,Desligado,Ligado,9.734696604300078,86.5675659002714
Junho,14,Domingo,Sim,20.827294400767684,37.28564002963008,1378.9762651147023,3,Ligado,Desligado,17.62462270940528,85.32880976883861
Junho,21,Quarta-feira,Sim,20.007565,40.00285882458397,1431.9733336461773,2,Desligado,Desligado,17.083173745360675,75.04257791993447
Junho,23,Quinta-feira,Sim,23.82748929477965,52.359951261836976,1661.55718959358,8,Ligado,Desligado,0.006642,79.25915514084267
Junho,11,Segunda-feira,Sim,24.52550517907227,51.277557808659296,1000.512661,5,Desligado,Ligado,13.324255198770464,69.49739145099838
Junho,23,Sábado,Sim,24.19059934495054,57.71928464094438,1411.099343711281,1,Ligado,Desligado,25.458603827025964,70.33622723529508
Junho,15,Terça-feira,Não,27.02653712918237,35.06407729867377,1841.842132690945,6,Desligado,Desligado,26.150531778582543,89.38186488096112
Junho,22,Sábado,Não,21.76453619973216,51.16339106878201,1994.5196940478456,4,Ligado,Desligado,8.804743526440493,73.19929882793122
Junho,14,Terça-feira,Não,29.998671,40.19510301551007,1665.5126114928516,0,Desligado,Desligado,21.56936006957036,68.19938194032358
Junho,2,Quarta-feira,Não,29.97379571037657,49.39491819095371,1614.378653227901,6,Ligado,Ligado,10.260485034768417,80.74860035543881
Junho,17,Sábado,Sim,20.98977970037205,45.794750804907984,1490.4550380329397,7,Ligado,Ligado,12.579832655595112,58.30464073554305
Junho,1,Segunda-feira,Sim,24.262492693713405,54.66881850970413,1851.0777020842977,6,Desligado,Ligado,12.644039548057188,75.20117606025556
Junho,17,Domingo,Sim,24.974919839756858,54.73069832305321,1113.9503199511996,5,Ligado,Ligado,22.662907407907056,91.29946190050444
Junho,21,Segunda-feira,Não,20.007565,51.77398296787929,1178.130708391024,8,Ligado,Desligado,7.697937510282062,75.2960924416693
Junho,20,Sábado,Não,28.54255202083465,49.04102534988407,1130.7589591029582,2,Desligado,Desligado,19.713409562537706,89.41879131869085
Junho,20,Sexta-feira,Não,26.31846955215728,49.20507000338284,1657.6603238431132,1,Desligado,Ligado,0.006642,61.81386434591687
Junho,15,Sexta-feira,Não,29.087712810659365,51.11722909355157,1182.7794524476988,7,Ligado,Desligado,13.085385445767669,89.26762420819234
Junho,15,Segunda-feira,Não,24.0116105493321,40.8433964070315,1770.3025357892625,0,Ligado,Ligado,27.50662631386477,76.9037434862148
Junho,15,Quarta-feira,Não,28.658574035921685,30.015975,1423.3870041777016,9,Desligado,Desligado,14.309965225942245,86.32627667190593
Junho,18,Domingo,Sim,27.363254666462968,36.099125029617085,1257.258544008765,3,Desligado,Desligado,23.561127981254856,95.08951807082798
Junho,6,Sábado,Não,29.5136177108744,45.61208921001523,1638.290306577903,9,Ligado,Ligado,17.549588705096063,74.03628426167946
Junho,20,Quinta-feira,Sim,23.018240204531217,37.35448283982869,1412.4742983771732,9,Desligado,Desligado,14.084942015310464,81.59976017210697
Junho,6,Sexta-feira,Sim,26.455075484773086,31.11875223244523,1383.198666848992,8,Ligado,Desligado,26.159758589366856,80.26587119236632
Junho,9,Sexta-feira,Sim,24.2161430436807,51.38496900660843,1827.640353136948,7,Desligado,Desligado,24.745235584689027,77.31776318115897
Junho,16,Sábado,Sim,24.01959342103952,59.27244672656602,1274.096723182566,9,Desligado,Ligado,21.97373315929452,72.93770990438871
Junho,8,Sexta-feira,Sim,25.07745833306476,45.94137187491511,1411.3660623769886,1,Desligado,Desligado,15.855124108721892,79.202387159368
Junho,22,Sábado,Sim,24.491121033888525,59.969085,1578.955590668328,3,Desligado,Ligado,16.617216666031165,73.355562953603
Junho,10,Sexta-feira,Sim,29.04966939977224,55.6622681500186,1767.7482842850306,4,Desligado,Ligado,7.056153329853856,80.04153994515151
Junho,13,Domingo,Não,26.029703218696778,59.14148059963508,1177.5375996370035,2,Ligado,Desligado,14.052046918419784,64.35366523853736
Junho,20,Terça-feira,Sim,29.998671,59.969085,1679.3422132775438,2,Ligado,Ligado,0.006642,80.91608058346768
Junho,19,Terça-feira,Não,27.05263454074767,37.5766058884114,1438.8607341291208,2,Ligado,Desligado,29.965327,85.79879409516091
Junho,2,Quinta-feira,Não,21.423949210313243,39.102036669542855,1163.809501646267,3,Ligado,Ligado,6.227532752647012,59.84567361019985
Junho,5,Domingo,Não,20.007565,59.969085,1817.0535192109164,1,Ligado,Desligado,8.686892027169844,54.0203978261168
Junho,9,Quarta-feira,Não,20.007565,41.29108826560483,1135.7798873821273,5,Ligado,Desligado,14.980238821851207,67.0411443361809
Junho,8,Sexta-feira,Não,24.962451464031183,58.85184135307049,1185.476551609714,6,Ligado,Ligado,21.38882595987771,76.28119728175683
