Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Julho,12,Sexta-feira,Não,27.12191003219312,43.12512098556633,1668.747818221782,8,Desligado,Desligado,22.58794657758485,88.08007350698334
Julho,4,Terça-feira,Não,20.007565,37.04098007729336,1308.881982562125,0,Desligado,Desligado,27.243854865372462,71.61270313813108
Julho,11,Domingo,Não,28.55546016739624,34.030410542210646,1756.1806405966006,8,Ligado,Ligado,16.369129897375768,89.77252244024207
Julho,20,Terça-feira,Não,21.10368289455777,56.28381913261556,1510.1238141487363,4,Ligado,Desligado,19.415183787771305,68.36972836362726
Julho,18,Quinta-feira,Não,25.04114649541232,44.10093561987515,1285.4780447495696,5,Ligado,Ligado,6.35768505050237,84.85221378917227
Julho,20,Sexta-feira,Sim,27.2288063660339,57.65446041546591,1965.952155968708,7,Ligado,Desligado,13.034191448317504,67.96312722243411
Julho,9,Sábado,Sim,24.48823653089908,56.76620150876772,1386.9123941280604,8,Desligado,Ligado,29.43548672676434,75.95373349447297
Julho,5,Terça-feira,Não,25.034580055919445,59.969085,1292.0728104073844,9,Ligado,Desligado,10.84587029105928,69.13245865118456
Julho,1,Domingo,Não,21.10774913981445,40.09986548153166,1938.6547525943345,9,Ligado,Desligado,21.553899211670117,77.12472697378813
Julho,3,Quarta-feira,Sim,20.007565,30.015975,1668.3503448476033,5,Desligado,Ligado,13.381474379688267,62.48528106713146
Julho,18,Quarta-feira,Sim,24.733908572389552,33.95258169670479,1227.1533063391305,3,Desligado,Ligado,10.131709826837495,74.90218464001946
Julho,1,Terça-feira,Não,29.998671,43.77879154731996,1901.3490827876344,7,Desligado,Desligado,12.4504109486925,70.91937346998947
Julho,23,Sábado,Não,24.198049291067413,49.267143335217,1639.2791790698334,9,Ligado,Ligado,8.568098226517336,77.01834155446635
Julho,15,Segunda-feira,Não,25.46297921106464,49.356129571912,1843.2797291991408,2,Ligado,Desligado,19.76392043963321,81.95916495970783
Julho,18,Sexta-feira,Sim,25.341513889161902,31.49883256612219,1582.21324438338,7,Ligado,Desligado,23.42663972396061,82.26267835774692
Julho,18,Sexta-feira,Não,25.476354214640526,55.1625230031996,1448.5137316509567,8,Ligado,Desligado,20.83723515384384,85.61403808601504
Julho,12,Sexta-feira,Sim,27.33431244680171,55.84990639977734,1848.1891127952265,3,Desligado,Ligado,24.52213420915184,75.16764242469239
Julho,11,Sexta-feira,Não,20.044430031226053,44.46788974292488,1946.0232599931676,7,Ligado,Ligado,11.5606105694936,71.58594256139406
Julho,14,Domingo,Não,21.489146301342167,35.18381997597693,1130.0549701755451,3,Desligado,Desligado,10.300844003169525,67.44003118674758
Julho,9,Quarta-feira,Sim,24.482105397816174,51.77142032027908,1679.3035062941535,9,Desligado,Ligado,0.006642,89.98498901081345
Julho,8,Terça-feira,Não,21.82463075452925,37.20363875584875,1340.2721726359518,0,Ligado,Ligado,5.6291733675401145,69.26394754303027
Julho,12,Terça-feira,Não,29.998671,45.955168663495776,1249.175368955306,9,Desligado,Desligado,5.815191290926408,79.94511546453992
Julho,3,Quarta-feira,Não,26.43164414755492,34.9883080360469,1772.4661001051174,9,Desligado,Ligado,3.5506348374064087,81.97970740748356
Julho,8,Domingo,Não,23.06496650288406,53.619898843719824,1977.445682992656,5,Desligado,Ligado,9.880998893567948,69.79322768298576
Julho,3,Domingo,Não,20.007565,59.969085,1894.2497631400652,2,Desligado,Desligado,20.069993722948325,76.76713705132951
Julho,5,Quarta-feira,Não,29.049335519406394,43.7536135905484,1000.512661,0,Ligado,Desligado,10.526726830549965,68.14098488521981
Julho,8,Segunda-feira,Sim,27.913144724551664,32.30714120359442,1740.7764548034688,7,Ligado,Desligado,22.863102604527093,86.34097549292363
Julho,11,Segunda-feira,Sim,28.60465816489053,36.427333337835,1681.8281836413416,7,Desligado,Ligado,10.450225849857851,95.52564718273788
Julho,2,Sexta-feira,Sim,20.007565,34.69412335810429,1646.9085112348796,5,Desligado,Desligado,9.16830503148334,70.82174889922582
Julho,10,Quarta-feira,Sim,25.11766295797092,45.6309165283079,1274.3893141232668,8,Ligado,Ligado,29.01445215092474,75.64227206309971
Julho,1,Segunda-feira,Sim,23.63232280267413,54.42796136196471,1542.1014888735897,7,Ligado,Desligado,0.006642,75.3029915343807
Julho,10,Domingo,Não,29.998671,48.482535870881776,1702.6307818457549,7,Desligado,Ligado,24.874239139411312,95.25940216740426
Julho,9,Quinta-feira,Sim,25.243057348825104,41.21930216833647,1261.7331186181848,0,Desligado,Ligado,0.006642,68.28043233894483
Julho,12,Domingo,Sim,23.79323010481677,54.89055241442021,1692.5738533516271,9,Ligado,Ligado,19.03923909549164,69.41428352426466
Julho,22,Domingo,Não,27.67383525244118,59.969085,1343.3482294409464,4,Desligado,Desligado,22.68279899774378,86.45941224912698
Julho,23,Terça-feira,Não,29.51684369903689,58.762040750598544,1608.9779302005084,9,Desligado,Desligado,10.779899424252749,94.7933577790668
Julho,7,Sábado,Não,25.680330238282227,54.08517232671424,1114.5263519031912,3,Desligado,Ligado,25.817801386676447,88.25038355665444
Julho,2,Segunda-feira,Não,23.32724944347041,38.069449627241,1539.8163466314113,4,Ligado,Desligado,12.673080401221618,69.69218453918964
Julho,18,Terça-feira,Não,20.007565,30.015975,1785.921667697368,6,Desligado,Ligado,0.006642,53.263278
Julho,17,Quarta-feira,Sim,25.887728385732213,36.95109638597994,1867.1212839414943,4,Ligado,Ligado,9.194211427276576,76.17517646274443
Julho,7,Sábado,Sim,28.43166186107227,56.90678416548497,1343.789877985503,3,Desligado,Ligado,6.122707815638516,90.77258776254314
Julho,3,Terça-feira,Sim,29.78363259622825,42.14017040260743,1387.491813596686,0,Ligado,Desligado,20.186152954709947,87.31436007140495
Julho,2,Segunda-feira,Não,27.083170408311343,37.54279936609553,1474.3765321428118,6,Desligado,Desligado,26.6605487246533,75.10082956960606
Julho,23,Domingo,Não,20.34591689855838,34.28514696694512,1478.234271650202,3,Ligado,Ligado,9.511391290767603,63.189068770056885
Julho,3,Domingo,Sim,24.440202239809548,34.845896803774394,1779.0947333225608,6,Desligado,Ligado,0.006642,75.56252718193811
Julho,22,Quarta-feira,Sim,28.79708028080433,31.394100903056728,1385.5986298043845,2,Ligado,Desligado,15.548615379618798,86.24925419469311
Julho,19,Sábado,Não,22.758140554380518,47.07342403619009,1902.2830656463643,9,Desligado,Desligado,11.954630663859842,77.12321186368933
Julho,15,Sexta-feira,Sim,27.6525866056108,55.78152409507635,1511.8166509171526,7,Ligado,Ligado,0.006642,90.81867804750746
Julho,3,Domingo,Sim,29.918596523258728,49.73275844516956,1999.982252,3,Desligado,Desligado,16.48020057613968,97.97098126231587
Julho,20,Domingo,Não,29.998671,46.56389939215942,1375.0760273390158,4,Desligado,Ligado,12.689276953169768,91.70252148504169
Julho,7,Segunda-feira,Não,22.38165737528928,42.61786606785973,1673.6126437396658,0,Desligado,Ligado,1.9304795950902525,61.82013285583329
Julho,3,Domingo,Não,22.850865421879003,43.11308540545296,1890.8719590088176,8,Desligado,Desligado,8.356440900679171,77.63589498325662
Julho,6,Quarta-feira,Não,22.76185696550735,31.898445162142227,1374.398478062952,2,Ligado,Desligado,15.488767224712449,74.34684884631473
Julho,15,Sexta-feira,Não,29.14009172116073,46.61999473616539,1202.6300246154346,9,Desligado,Desligado,1.6950699336339323,79.9976956051906
Julho,12,Sábado,Não,25.66464911771057,41.957699555629375,1639.7881174931704,3,Desligado,Desligado,29.48450433151405,97.32658387068084
Julho,21,Domingo,Não,22.494393700564647,30.015975,1269.9977680390498,5,Desligado,Ligado,11.842313690411036,72.4008046711396
Julho,3,Segunda-feira,Não,26.744175408458283,34.845437891195424,1803.5337638653632,4,Desligado,Desligado,23.122124858951008,98.26744412869952
Julho,1,Domingo,Não,21.34224571342268,59.969085,1291.8418390843544,0,Ligado,Ligado,24.309192006992767,74.98337104844465
Julho,6,Quarta-feira,Não,28.348919767066302,57.44177845303739,1038.657694825932,3,Desligado,Desligado,13.501557889743424,90.16681396476292
Julho,12,Terça-feira,Não,22.951577603869406,54.482172359514166,1885.0871568092364,2,Desligado,Desligado,11.493758522208486,72.59146015407381
Julho,16,Sábado,Sim,24.140063394459684,54.41602924092564,1609.0996956194,2,Ligado,Ligado,23.09894443405476,70.69241114952112
Julho,19,Terça-feira,Não,22.255149856360852,39.22333009354262,1889.6056511327172,6,Ligado,Desligado,4.224000806938546,64.99938132106662
Julho,1,Sexta-feira,Não,21.74763048527713,37.362236617893736,1771.0953060409818,8,Ligado,Ligado,27.975834376824825,71.93744877739967
Julho,8,Quinta-feira,Não,24.559929694407355,35.608342448905894,1664.553685175916,7,Ligado,Desligado,20.904341651976157,70.85054315416828
Julho,2,Terça-feira,Não,25.60704361955175,30.015975,1000.512661,5,Ligado,Ligado,5.984976005617252,90.86034807221732
Julho,2,Segunda-feira,Não,27.42263926500228,36.07644670495262,1714.5765382196116,9,Desligado,Ligado,29.965327,90.09660869031232
Julho,16,Sábado,Sim,27.405480551720824,30.015975,1515.625003296734,8,Desligado,Desligado,10.737083256824402,83.78275186256225
Julho,13,Terça-feira,Não,28.18002660130312,43.19889802129522,1621.647627162701,0,Ligado,Ligado,16.678130872573647,77.59479745705015
Julho,17,Segunda-feira,Não,23.896326450778957,42.12082041279373,1724.425120133635,0,Desligado,Ligado,7.157277625646991,69.09962299057598
Julho,7,Domingo,Não,24.07302289257023,59.969085,1299.2713741024158,3,Ligado,Desligado,17.516047149131694,74.97570811217807
Julho,7,Sexta-feira,Não,21.75612046887178,52.06021911944024,1446.827519283981,9,Desligado,Ligado,24.82395918894728,74.11895593588797
Julho,0,Segunda-feira,Não,25.538880183982812,50.98661379814215,1425.3533567729469,7,Desligado,Desligado,29.965327,74.96015037443816
Julho,2,Sábado,Não,25.4810464620146,58.821417576554495,1456.894580446417,8,Ligado,Desligado,29.965327,85.47137551958264
Julho,15,Sexta-feira,Sim,24.88961258231073,34.87388072458205,1999.982252,0,Ligado,Ligado,24.983800474932675,79.57840582369369
Julho,21,Quinta-feira,Não,29.998671,37.3558813368823,1612.080551866369,4,Desligado,Desligado,25.97835683573951,83.92148777907603
Julho,11,Quinta-feira,Não,28.350093113015017,37.50688818517289,1999.982252,3,Desligado,Ligado,6.24798994904573,90.01644750422268
Julho,6,Sexta-feira,Não,20.590916266296173,45.39296359521815,1143.0179593795667,3,Desligado,Ligado,0.006642,59.21974927790368
Julho,4,Sexta-feira,Sim,24.800819069366884,30.015975,1821.975671132208,6,Ligado,Ligado,21.401916476752127,81.40715555375336
Julho,14,Quinta-feira,Não,25.15642766056897,53.17166158634237,1483.9221685119526,4,Desligado,Desligado,0.006642,86.26927587982428
Julho,9,Sábado,Sim,22.761185947106387,48.2499419564432,1353.931980097382,9,Desligado,Ligado,29.965327,57.67591897112708
Julho,21,Sábado,Sim,20.007565,31.41180414792064,1079.231730035904,3,Desligado,Desligado,15.1379690204778,62.65399472668542
Julho,10,Terça-feira,Sim,21.037611806035432,30.45887709362234,1395.047222749426,6,Ligado,Desligado,25.392852700811336,68.61480510543505
Julho,5,Quinta-feira,Não,20.007565,52.384558918571145,1006.7332307693966,4,Ligado,Ligado,14.60100127411647,64.26831648274816
Julho,5,Domingo,Não,22.96659386128786,51.15242348577558,1430.665765521294,0,Desligado,Desligado,24.806814666783666,74.79703860624406
Julho,16,Sexta-feira,Sim,24.86710896684552,49.27534183692918,1007.2879486947754,5,Desligado,Desligado,18.01095267078362,88.99388690946657
Julho,10,Sexta-feira,Não,21.513439143283488,45.18240735681449,1853.9009000737287,5,Desligado,Desligado,19.67501262255193,67.57604255555344
Julho,6,Domingo,Não,24.44281336640334,48.87725953009088,1576.7107923772962,1,Desligado,Desligado,19.47934373594988,70.06733790358979
Julho,12,Quarta-feira,Não,21.75478418336009,48.10105236512735,1516.4947150725768,3,Desligado,Desligado,16.057459878593857,75.87492476540501
Julho,21,Sexta-feira,Não,25.250218912740312,59.07612556719346,1917.590606087008,5,Ligado,Ligado,8.3998884982005,76.46837460197592
Julho,12,Terça-feira,Sim,26.300241534465226,53.84763568846264,1078.6347527692271,0,Desligado,Ligado,0.006642,71.33333841600492
Julho,4,Quinta-feira,Sim,23.14649470540988,33.14980938065737,1714.2394437988935,8,Desligado,Desligado,27.71226978250128,75.789361181351
Julho,9,Terça-feira,Sim,20.682520006086257,42.56633824698313,1624.730562134624,7,Ligado,Desligado,15.496984430912052,59.480851328213134
Julho,7,Terça-feira,Não,23.43078281239432,59.83309097331959,1320.9553238504225,5,Desligado,Desligado,23.237534188626636,74.7925692060196
Julho,12,Sábado,Não,25.831159461526237,59.969085,1356.6452393901727,7,Desligado,Desligado,0.006642,73.90936231124424
Julho,6,Domingo,Não,23.422689520954737,52.948643432354,1169.7115386277728,9,Desligado,Desligado,21.66642311546904,73.04440950927156
Julho,2,Sexta-feira,Não,21.34969008066584,35.16058224573538,1782.9157767873885,2,Desligado,Ligado,5.966955722741622,71.52755531111988
Julho,0,Quarta-feira,Não,28.10037475128362,59.969085,1958.9883651950304,0,Desligado,Desligado,20.727796939005437,90.48319730899864
Julho,22,Segunda-feira,Não,27.270684692683385,50.76942487088301,1527.2419061668684,5,Desligado,Ligado,0.006642,77.6740463534228
Julho,12,Domingo,Não,21.597623007132533,32.88724785481266,1253.9725098821168,4,Desligado,Desligado,29.965327,61.348955353307936
Julho,18,Terça-feira,Não,24.47046054925345,43.125411340234216,1000.512661,8,Desligado,Ligado,29.965327,80.21749359043592
Julho,4,Domingo,Não,22.73308059317414,45.51779936043609,1469.840514272822,3,Ligado,Desligado,18.32667592578556,77.20554455100296
Julho,19,Quarta-feira,Não,22.277127312203437,51.03033187874566,1324.3915406346798,7,Ligado,Ligado,0.006642,66.24447461892049
Julho,13,Domingo,Sim,29.63028509928794,54.0524408078566,1373.6529258767673,2,Desligado,Ligado,5.568571954555095,82.99360590699486
Julho,19,Quinta-feira,Sim,25.96570265696756,43.32980311248124,1378.951774222763,9,Desligado,Ligado,15.276810679992083,95.377738522993
Julho,19,Domingo,Não,24.435529386298416,30.015975,1567.1652210288769,2,Desligado,Desligado,5.945065059700449,88.29498737253697
Julho,16,Quinta-feira,Sim,29.06679150770807,51.49913119182555,1126.424566937725,4,Ligado,Desligado,10.083633563539465,81.67273934031824
Julho,22,Segunda-feira,Não,25.46724696896322,33.264290805787226,1878.4843602036883,7,Desligado,Ligado,0.006642,77.0726103260323
Julho,4,Quarta-feira,Sim,20.983229681486257,46.9507222228208,1861.062114906601,3,Ligado,Ligado,15.10598995306405,72.91206661628294
Julho,3,Sábado,Não,23.364880366651697,41.54818947607109,1733.0559495975374,1,Ligado,Desligado,26.8768672191968,81.38572619929694
Julho,17,Terça-feira,Sim,26.97049818406102,33.193029903488714,1322.571221258733,6,Ligado,Ligado,29.965327,81.39173302410083
Julho,15,Quarta-feira,Sim,29.42634704015139,51.83749215108238,1073.4216634201869,7,Ligado,Ligado,16.320521676908097,85.22864127895967
Julho,8,Segunda-feira,Sim,23.182094805581183,59.969085,1344.7189620428358,4,Desligado,Ligado,27.139569085066267,63.74951317321726
Julho,6,Quarta-feira,Não,20.007565,59.04806438151736,1263.566935290141,0,Ligado,Ligado,19.76166852961072,55.27499282112622
Julho,23,Domingo,Não,29.998671,52.87996425900384,1566.06040937248,2,Ligado,Desligado,14.887324447931114,78.62839210190992
Julho,2,Sexta-feira,Não,26.938267370633184,59.969085,1045.0575711815486,4,Desligado,Ligado,29.965327,83.93253944197747
Julho,21,Terça-feira,Não,29.437755122636823,33.06119391847891,1489.1882238763403,6,Ligado,Desligado,12.99387827217624,89.29726939876313
Julho,13,Quinta-feira,Não,23.94805308073619,48.47490259521015,1570.4432062856658,7,Ligado,Desligado,15.250997498714728,77.0976844184945
Julho,20,Domingo,Não,29.998671,49.08781691490054,1734.9694477277628,9,Desligado,Ligado,29.23420922410748,75.54751352559833
Julho,21,Domingo,Não,28.35543003461233,42.16331838404176,1750.7078118677312,7,Desligado,Ligado,17.684027395608272,95.25222181803537
Julho,21,Quinta-feira,Sim,22.701925404662703,40.70513764348231,1427.014485460485,0,Desligado,Desligado,28.53253966325217,74.05104823864758
Julho,21,Sábado,Não,20.007565,48.496860693852966,1697.0229365877226,2,Ligado,Ligado,19.859803794493956,72.71288178839154
Julho,16,Segunda-feira,Sim,22.02528837178605,49.70844871307128,1826.7147058009384,8,Ligado,Ligado,23.813250209902197,74.79259816796254
Julho,13,Sexta-feira,Não,20.546153758270023,35.64994243635237,1422.6905290771942,1,Ligado,Ligado,23.325863087777435,66.82268037250905
Julho,0,Sábado,Sim,20.007565,39.05009031515864,1591.2100994448476,5,Ligado,Ligado,17.28053191232332,67.29710135702813
Julho,19,Sexta-feira,Sim,27.75741341288621,48.2565086570073,1876.0298612206632,3,Desligado,Ligado,10.4311190308304,82.86010658788456
Julho,13,Sábado,Não,29.998671,30.308446514245905,1222.562651896728,0,Desligado,Ligado,15.933514049136797,77.80269407105575
Julho,6,Terça-feira,Sim,29.412917269658973,38.29813478382279,1195.5645321410548,3,Ligado,Desligado,6.662153479692176,85.50344847193514
Julho,22,Quarta-feira,Sim,26.5759305735739,47.65681814991978,1057.9796813126914,4,Desligado,Desligado,16.798703156785738,62.75442256643592
Julho,18,Quinta-feira,Não,23.053227737208985,44.76734430784881,1269.412175472485,3,Desligado,Desligado,0.006642,54.30174641096504
Julho,11,Quinta-feira,Não,23.77499636936719,58.70833212348177,1873.8136698521928,6,Desligado,Ligado,24.996619595503617,66.07196475005931
Julho,15,Domingo,Não,29.191655579963605,30.015975,1126.0300779830225,7,Ligado,Desligado,1.914892033104275,76.23282355072078
Julho,1,Segunda-feira,Não,26.050988977566565,59.969085,1000.512661,0,Desligado,Desligado,23.133017857158357,69.9404671276644
Julho,14,Quinta-feira,Sim,24.832369294179284,30.20296679676665,1831.8709797714364,0,Ligado,Desligado,15.809238689757912,71.75454731969201
Julho,19,Terça-feira,Não,27.882162503872635,37.684923665895006,1948.2365341255784,4,Ligado,Ligado,12.646614052328571,82.95053459110927
Julho,22,Sexta-feira,Sim,20.007565,59.969085,1028.76944985029,7,Desligado,Ligado,4.260773320703976,84.8891497170251
Julho,2,Quinta-feira,Não,29.998671,50.68143935316697,1716.851385756398,4,Ligado,Desligado,26.72409561820948,84.08752952540509
Julho,2,Quarta-feira,Sim,27.32046554151953,36.45816991490942,1323.3982946764438,5,Ligado,Ligado,26.086139195160783,87.3602969568784
Julho,16,Sexta-feira,Sim,29.17207872006713,36.76079966568442,1563.231261361247,5,Desligado,Desligado,12.79302192497277,91.5343347188314
Julho,16,Domingo,Não,25.0266464145917,54.10972448328619,1999.982252,2,Desligado,Desligado,16.584687875182425,68.38578928330669
Julho,3,Sexta-feira,Sim,27.737512711359773,30.301325557569413,1628.6262372991162,2,Desligado,Ligado,5.505194491498131,83.83665453418641
