Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Janeiro,18,Domingo,Não,23.574353632517656,52.85166419960819,1491.880064573067,2,Desligado,Desligado,24.46090952239937,73.35070513237227
Janeiro,19,Domingo,Sim,20.51618553995076,40.918499706064985,1114.2301237129743,8,Desligado,Ligado,20.489097790934643,66.20209750906106
Janeiro,20,Domingo,Sim,23.15919004351965,33.08814922387616,1183.4936058135677,6,Desligado,Ligado,15.654792218150218,77.85177634998958
Janeiro,21,Domingo,Não,29.98804611564981,51.19663001184678,1516.752703311117,2,Ligado,Desligado,16.10496033318202,90.98147610427824
Janeiro,22,Domingo,Sim,22.87904856617314,30.35776228999121,1162.659354413115,7,Ligado,Ligado,13.390538929932507,81.91707933111346
Janeiro,23,Domingo,Sim,24.617958714158057,49.04122554864104,1666.0436474922356,6,Desligado,Ligado,21.600154740134737,70.22461753933254
Janeiro,0,Segunda-feira,Não,27.35268110983973,36.25924919238827,1024.9989858937445,6,Desligado,Ligado,22.17502218192356,88.73376918202806
Janeiro,1,Segunda-feira,Sim,29.4367895074536,48.84844941310104,1234.0853680866385,2,Desligado,Desligado,6.662874484173437,76.55502512631448
Janeiro,2,Segunda-feira,Não,21.75402642665544,45.5386430923988,1514.8270370715445,4,Desligado,Desligado,9.846127121574138,62.05505493579667
Janeiro,3,Segunda-feira,Não,22.124213759030667,47.34391565524731,1919.119996208746,6,Desligado,Desligado,5.352018638001322,62.00189386466329
Janeiro,4,Segunda-feira,Sim,21.32477612950562,33.61505670735282,1857.2683694193847,9,Ligado,Ligado,13.52386674371843,80.45212742101157
Janeiro,5,Segunda-feira,Não,22.086811922474794,43.83891693254598,1325.6002039883774,5,Desligado,Desligado,12.274820353976573,64.71822006448231
Janeiro,6,Segunda-feira,Sim,29.95687944543529,56.78880560031188,1864.7323664037672,8,Ligado,Desligado,4.93873793676906,91.87196450897233
Janeiro,7,Segunda-feira,Não,22.466458319173128,45.228409421067546,1902.803824032768,6,Desligado,Ligado,0.5770304431135131,69.69226303092958
Janeiro,8,Segunda-feira,Não,21.10053158610883,52.70577939457823,1896.816079175297,7,Desligado,Desligado,25.007682077563224,63.85097612559908
Janeiro,9,Segunda-feira,Sim,25.02320238265005,43.58649903471925,1434.5263111079676,1,Desligado,Desligado,2.1751376627840524,68.80528577996184
Janeiro,10,Segunda-feira,Sim,24.56121815223363,37.03931988895259,1689.4554548228862,3,Desligado,Desligado,21.331712339087563,76.30130928798148
Janeiro,11,Segunda-feira,Não,27.34490228945882,33.68329828659663,1187.6137331373209,2,Desligado,Ligado,17.663953484228607,84.03868416047865
Janeiro,12,Segunda-feira,Não,26.209435413222995,40.77160427979762,1038.6767198939715,1,Desligado,Desligado,14.779714452460691,77.67379217139589
Janeiro,13,Segunda-feira,Sim,26.210702266888138,42.084182961399954,1098.7993275437675,7,Desligado,Desligado,1.554091825506374,78.9122501589774
Janeiro,14,Segunda-feira,Sim,21.50172634196033,43.35331518509382,1546.5082455132003,9,Desligado,Desligado,20.75590320303998,64.04242487840129
Janeiro,15,Segunda-feira,Não,25.38274545985014,51.90269994964382,1350.7565854072911,0,Desligado,Desligado,27.7480438663646,78.18728130362722
Janeiro,16,Segunda-feira,Não,21.203472435117007,49.61036981078196,1529.6571154960998,7,Desligado,Ligado,17.187331454964607,63.39384819262403
Janeiro,17,Segunda-feira,Não,21.530255220213963,42.01688338628461,1660.5352671428975,8,Ligado,Desligado,7.675986826636647,76.1061781008304
Janeiro,18,Segunda-feira,Sim,24.501785568140253,48.58331043267368,1631.6347139345492,9,Desligado,Desligado,24.696387867372568,60.14423797781192
Janeiro,19,Segunda-feira,Não,24.29072347206709,36.98773403191924,1847.3956285621407,6,Ligado,Desligado,10.955154959932422,80.19264551142784
Janeiro,20,Segunda-feira,Sim,27.336620808382342,50.87667729455613,1143.1051769409855,7,Ligado,Ligado,27.622484462627945,86.22364506793032
Janeiro,21,Segunda-feira,Não,20.735715500615072,48.506636238037885,1836.542651466284,4,Desligado,Ligado,9.295439071913757,53.26327834004948
Janeiro,22,Segunda-feira,Sim,22.787858297629416,43.9510486471958,1134.0026160549453,6,Desligado,Desligado,20.36258260903396,64.963183670906
Janeiro,23,Segunda-feira,Não,21.652937745810068,56.13704538377151,1140.6015497610567,8,Desligado,Ligado,19.512862046045367,66.43892064888173
Janeiro,0,Terça-feira,Não,25.080881384605885,59.67153433028882,1897.7022242369349,8,Desligado,Desligado,14.391799747910376,75.91390632236421
Janeiro,1,Terça-feira,Sim,25.792511525815144,33.892215875037266,1849.829581108728,7,Ligado,Desligado,25.875969475523284,84.1914674081221
Janeiro,2,Terça-feira,Sim,26.38607928227496,43.295777618025824,1851.597741234608,5,Ligado,Desligado,17.471964829862657,75.25176382432235
Janeiro,3,Terça-feira,Sim,22.140257043395216,49.42487793686675,1037.2068852025438,7,Desligado,Ligado,3.329907540458863,75.0144709786204
Janeiro,4,Terça-feira,Não,24.175776484229303,41.80015037049925,1198.62522424261,6,Desligado,Desligado,18.470624103976128,69.36574478049252
Janeiro,5,Terça-feira,Sim,24.66814180599299,43.14091041789855,1310.8749121436545,0,Desligado,Ligado,22.93605348152081,78.04604233404717
Janeiro,6,Terça-feira,Sim,20.8306921561722,52.19017625682678,1772.0857079256311,7,Desligado,Desligado,21.71119540606205,67.48478775030759
Janeiro,7,Terça-feira,Não,25.70272908051244,53.31665481703489,1050.3176022812484,8,Ligado,Desligado,26.817107779448893,78.25428789721424
Janeiro,8,Terça-feira,Não,22.28517562664769,40.65991340311216,1688.890826156082,4,Ligado,Ligado,19.455960671298747,74.84338094009375
Janeiro,9,Terça-feira,Não,20.357297197814656,52.95666984491464,1150.2851690246343,8,Ligado,Desligado,21.0683111197589,64.64191192860432
Janeiro,10,Terça-feira,Não,29.64529278220008,42.51360621060932,1417.5932587170862,7,Ligado,Ligado,7.756313432988929,89.08843429796624
Janeiro,11,Terça-feira,Não,20.746599465577813,39.363068123724446,1907.1675791196,0,Ligado,Ligado,11.895547620597808,73.15432864841176
Janeiro,12,Terça-feira,Não,27.304802408534588,48.59586683094426,1348.377743921042,7,Desligado,Ligado,2.0506823016824005,72.1170986136019
Janeiro,13,Terça-feira,Sim,25.02629923610621,48.09543819655122,1711.6093599661583,7,Ligado,Ligado,0.0628265571446751,76.72156432900981
Janeiro,14,Terça-feira,Sim,20.92610834786026,46.18534283672064,1619.5522508716913,7,Desligado,Ligado,16.788693093004923,65.97246106658439
Janeiro,15,Terça-feira,Sim,25.239493543593387,43.07836640910352,1601.8132146884382,3,Desligado,Desligado,0.1949425875486288,61.53670969150112
Janeiro,16,Terça-feira,Sim,24.34217961479484,47.40595643763173,1102.6056996132347,8,Desligado,Desligado,1.3163304862579015,77.38447783546265
Janeiro,17,Terça-feira,Sim,25.480164067044672,55.32138505998299,1408.2789651901426,7,Ligado,Desligado,23.13402272938549,76.07661992033586
Janeiro,18,Terça-feira,Sim,29.3500696830084,30.885380029218144,1045.036523776285,1,Desligado,Desligado,27.416817350951728,74.8678736943382
Janeiro,19,Terça-feira,Sim,29.950503029569347,42.42525804881877,1679.773171668803,4,Desligado,Ligado,13.953181436568943,86.28935401350225
Janeiro,20,Terça-feira,Não,26.623180737805964,37.72919218018745,1361.2447810300714,6,Desligado,Desligado,27.20434275045516,83.87525695191415
Janeiro,21,Terça-feira,Sim,23.54130272076084,34.5349059413692,1712.281768748431,8,Desligado,Desligado,29.27369740216594,83.45804939133072
Janeiro,22,Terça-feira,Não,24.391570140323367,53.03415959323223,1982.7838546992168,8,Ligado,Ligado,20.487670160811536,81.99682840223484
Janeiro,23,Terça-feira,Sim,27.75515876532632,39.848106673676696,1355.3852202147957,8,Ligado,Desligado,6.843562851288679,86.64692164178189
Janeiro,0,Quarta-feira,Sim,26.286906188021035,40.70675768151472,1384.3252560857636,3,Ligado,Ligado,9.713536759245526,75.98238074965289
Janeiro,1,Quarta-feira,Não,20.979909211456427,58.11562860796074,1179.4861922820678,9,Desligado,Desligado,8.577365909079408,70.71436235851863
Janeiro,2,Quarta-feira,Não,26.515860600727823,58.65666760689435,1389.6982242952515,8,Desligado,Desligado,25.93440019060957,81.7455295095431
Janeiro,3,Quarta-feira,Sim,29.686160083513528,33.99960255410263,1419.4620608172213,5,Ligado,Ligado,11.944144266638828,85.18255250346287
Janeiro,4,Quarta-feira,Sim,22.36951967063015,54.38705918903003,1167.0982004816349,9,Ligado,Desligado,25.046346709338543,75.29040593436996
Janeiro,5,Quarta-feira,Não,23.927237470201163,53.67575902279949,1193.2010252507732,9,Ligado,Ligado,6.517224119794784,85.18197378804605
Janeiro,6,Quarta-feira,Não,20.826652146717024,39.19961425336057,1573.5114805655037,9,Ligado,Ligado,27.63778503586976,72.76703721222391
Janeiro,7,Quarta-feira,Não,28.23550800460484,54.70047192364585,1419.6413134686445,5,Desligado,Ligado,21.38887253916912,81.81977544986103
Janeiro,8,Quarta-feira,Sim,22.89496303791875,54.115116406603335,1364.4710914438915,6,Ligado,Ligado,10.789183244331234,78.64588465860416
Janeiro,9,Quarta-feira,Não,21.6399808241071,59.41123031214244,1258.09651534508,0,Desligado,Ligado,29.85772332971616,66.95161483968974
Janeiro,10,Quarta-feira,Não,21.631350503011426,50.47608150964855,1888.7015821044,4,Desligado,Desligado,5.67298741622467,71.17906441062561
Janeiro,11,Quarta-feira,Não,22.77963692771154,58.58018635300594,1226.3187266326547,1,Desligado,Desligado,25.21007390326529,63.861910204942966
Janeiro,12,Quarta-feira,Sim,20.07062522868664,54.008592805457226,1457.8643272330607,5,Ligado,Ligado,4.681821390806382,61.130942848363965
Janeiro,13,Quarta-feira,Sim,27.48755597657033,38.514506831605054,1130.0378302522874,2,Desligado,Ligado,8.811531070715622,79.72428614261031
Janeiro,14,Quarta-feira,Sim,28.53814894005697,49.96585219450951,1512.1380631149746,4,Desligado,Ligado,9.808761453648405,81.89398685671573
Janeiro,15,Quarta-feira,Não,29.2570243244667,38.18426699137763,1293.9739795020191,1,Desligado,Ligado,21.16298503668752,85.36040306812063
Janeiro,16,Quarta-feira,Sim,23.02144911808179,47.87589415373565,1610.793389093792,8,Ligado,Desligado,28.05386821077091,77.77646909816677
Janeiro,17,Quarta-feira,Não,24.741303614194493,38.02144715813855,1896.9408769455067,2,Ligado,Ligado,23.23288102375323,87.74800460069132
Janeiro,18,Quarta-feira,Sim,27.403154678696605,33.03160262596282,1237.3459923520145,5,Desligado,Desligado,14.199556858811023,72.3960115782119
Janeiro,19,Quarta-feira,Não,26.506372227822904,56.16762904744485,1300.4430831373002,3,Desligado,Desligado,12.832198663444268,69.56901196476844
Janeiro,20,Quarta-feira,Sim,22.67617722368476,47.26094946562805,1038.2548224651764,6,Desligado,Desligado,20.96630382738889,73.2522162580531
Janeiro,21,Quarta-feira,Sim,23.89271280785603,49.395078840518686,1887.4370391731047,9,Desligado,Desligado,3.0707091217565265,75.81440197116459
Janeiro,22,Quarta-feira,Não,29.052408789936464,39.08467957030161,1221.8467155573103,8,Desligado,Desligado,7.374000375157875,86.53486772687651
Janeiro,23,Quarta-feira,Sim,27.30842166642431,58.56743563116402,1239.6202801239697,8,Desligado,Ligado,22.21096517390152,81.19093782580337
Janeiro,0,Quinta-feira,Não,20.76246135401603,30.50361681291639,1736.014902844016,4,Ligado,Desligado,8.830312238974479,76.93645309620132
Janeiro,1,Quinta-feira,Não,22.06278270177169,57.56876666379654,1204.3719003385525,1,Desligado,Desligado,5.364319369730417,64.5953373760119
Janeiro,2,Quinta-feira,Não,28.883183855816185,39.63866758953277,1600.051332782194,9,Desligado,Ligado,5.8711643019080615,81.1090189124048
Janeiro,3,Quinta-feira,Sim,24.12705094945204,47.96403459334165,1188.1040769652068,3,Ligado,Ligado,27.94493487517636,70.25774284987176
Janeiro,4,Quinta-feira,Não,22.045109984787786,33.324257898503895,1735.080411205346,0,Ligado,Ligado,14.780811547512627,65.98142190071894
Janeiro,5,Quinta-feira,Sim,23.469313673719093,31.1850040594187,1842.9698334803168,4,Ligado,Ligado,4.066659492203416,76.19515389291618
Janeiro,6,Quinta-feira,Sim,24.121989217611294,36.22531924874789,1636.739575096052,1,Desligado,Desligado,11.777568179354464,72.16382017990225
Janeiro,7,Quinta-feira,Não,27.55284508228243,34.53818230472783,1073.066165861618,3,Desligado,Desligado,17.600570713586695,74.11809532316923
Janeiro,8,Quinta-feira,Não,21.33084051381747,36.94767020118629,1518.000607262546,2,Ligado,Desligado,9.506523032471629,73.92814359788368
Janeiro,9,Quinta-feira,Não,28.54821118816656,34.65484006352291,1096.8574341241738,3,Ligado,Desligado,22.825421881860592,80.51166202577497
Janeiro,10,Quinta-feira,Não,23.798081761570703,59.35728858868117,1138.3768161488222,2,Desligado,Ligado,24.216529182808586,68.56408772167514
Janeiro,11,Quinta-feira,Não,24.76878004008374,46.22169249552975,1075.24160687709,4,Desligado,Ligado,17.881958206831754,71.4275936133967
Janeiro,12,Quinta-feira,Não,21.301536970709083,52.101508633912886,1924.9997939403704,0,Ligado,Desligado,24.40168326322818,64.0769676381083
Janeiro,13,Quinta-feira,Não,22.72197376460728,35.89964365502057,1229.5579899535535,1,Desligado,Ligado,7.759617922072195,57.48444204410177
Janeiro,14,Quinta-feira,Não,29.458379717387388,56.40345028566804,1724.596154301106,9,Desligado,Desligado,1.3999899323588116,82.59776720138095
Janeiro,15,Quinta-feira,Sim,24.74355526681912,43.279525236359945,1252.710601519103,2,Desligado,Desligado,26.163305513971967,77.51805130415416
Janeiro,16,Quinta-feira,Não,21.52426617309369,33.25524914434561,1381.696147726456,7,Desligado,Desligado,11.54903845770297,71.01713960978869
Janeiro,17,Quinta-feira,Sim,25.52147035173228,48.27578381746096,1300.7040976874428,0,Desligado,Desligado,10.146022908205572,64.69791035517181
Janeiro,18,Quinta-feira,Não,26.20669205199192,46.43151994704209,1659.1480964987,9,Ligado,Desligado,10.593930470183643,76.30888108689255
Janeiro,19,Quinta-feira,Sim,28.49026590088053,44.50404118903296,1844.7772007556207,0,Desligado,Ligado,29.35010468425103,80.0038474890762
Janeiro,20,Quinta-feira,Sim,24.285688244951665,39.68855486724439,1194.8779926397324,3,Desligado,Desligado,23.38926667709245,72.10407562222572
Janeiro,21,Quinta-feira,Sim,29.580869515395115,45.41719161087126,1400.05846191636,6,Ligado,Desligado,28.04939870613846,93.78946764246312
Janeiro,22,Quinta-feira,Não,21.95690400025256,45.7831224913396,1520.1424966650534,7,Ligado,Ligado,28.462480938915768,78.13896312348292
Janeiro,23,Quinta-feira,Não,25.16589293988249,39.60412761994733,1520.136081504815,3,Ligado,Ligado,2.933334153619441,87.32448956439137
Janeiro,0,Sexta-feira,Sim,24.01594208770407,47.94053553498296,1568.2833403281447,3,Desligado,Desligado,14.99383660057842,74.17904403679803
Janeiro,1,Sexta-feira,Não,22.788163745855844,34.07807563816202,1710.94924654669,0,Desligado,Ligado,17.946251136870536,69.91514117978062
Janeiro,2,Sexta-feira,Sim,26.040894955045736,47.538231978862726,1494.2672203558873,8,Ligado,Ligado,11.35995327760961,91.59435479545417
Janeiro,3,Sexta-feira,Sim,20.796724169393286,34.411356370926754,1294.459690635765,5,Desligado,Desligado,26.34952407916873,76.13895450681913
Janeiro,4,Sexta-feira,Não,24.951479078272804,35.683034671331846,1607.748928093796,9,Ligado,Ligado,19.996572878843,70.97691337938971
Janeiro,5,Sexta-feira,Não,24.74071985508593,46.133899775987565,1528.481675896865,4,Ligado,Ligado,26.28441195838419,79.4339400188436
Janeiro,6,Sexta-feira,Não,27.35805437126441,36.16290662042438,1054.1714429296296,3,Desligado,Ligado,27.755802895835703,77.65217034892018
Janeiro,7,Sexta-feira,Sim,22.93456303023421,34.016836004984576,1081.9823539263905,3,Ligado,Ligado,9.55963797370189,74.11609389205148
Janeiro,8,Sexta-feira,Não,22.170888734920588,41.10062846608015,1336.849287109329,4,Desligado,Ligado,18.72630484500593,67.63764065291417
Janeiro,9,Sexta-feira,Sim,22.05580615441809,47.31027361626275,1314.007738288631,6,Ligado,Ligado,29.55972039273647,72.59022722499552
Janeiro,10,Sexta-feira,Não,29.82050357558108,37.03244970007737,1657.764637267109,6,Desligado,Ligado,28.835620555354684,85.12072843207085
Janeiro,11,Sexta-feira,Não,24.52923700528654,39.48944934390285,1587.9297676463725,0,Ligado,Desligado,15.923690864342898,76.92758507734762
Janeiro,12,Sexta-feira,Sim,29.58684969243783,53.87531481251021,1604.5142154813898,1,Ligado,Desligado,25.67681807111177,82.96293306052968
Janeiro,13,Sexta-feira,Sim,28.961065597258337,43.88354637574899,1686.8397802470236,0,Ligado,Ligado,6.322472386123138,77.22008603312915
Janeiro,14,Sexta-feira,Não,24.409070367689715,43.31585056823559,1311.4164767091163,3,Desligado,Desligado,20.391466373552067,71.13106167742689
Janeiro,15,Sexta-feira,Não,24.09961989407236,45.08272117889668,1748.2362667815878,2,Desligado,Ligado,27.23745792411095,69.27222198435854
Janeiro,16,Sexta-feira,Não,26.609641720351465,59.72756652655453,1796.4192861405195,7,Desligado,Ligado,13.965052720209618,82.23684827593902
Janeiro,17,Sexta-feira,Sim,29.33981338353756,46.06150305882551,1774.894356386773,5,Ligado,Desligado,15.410563182571796,83.33161598574218
Janeiro,18,Sexta-feira,Sim,28.045369751086035,39.32440919441908,1120.3265035392749,3,Ligado,Desligado,21.23633845733195,95.0709621683288
Janeiro,19,Sexta-feira,Não,24.74475302503648,30.16745157755969,1866.0889864799235,0,Ligado,Ligado,8.620037739243363,79.80025010450828
Janeiro,20,Sexta-feira,Não,24.939436141326404,40.48957381280836,1536.626802627764,4,Ligado,Desligado,11.4861751413587,78.73050081593509
Janeiro,21,Sexta-feira,Sim,22.553950124150788,41.04818250308767,1317.1613295680822,1,Ligado,Ligado,15.189540736366672,85.42767734648194
Janeiro,22,Sexta-feira,Não,26.07494158212376,35.517320879415294,1531.8853160440765,6,Desligado,Ligado,6.3192005989780125,84.03168982758035
Janeiro,23,Sexta-feira,Não,20.632690730111605,50.95243488485451,1004.4065498330264,5,Ligado,Ligado,26.35900959005416,72.89058361910637
Janeiro,0,Sábado,Não,25.71473453511247,42.29866536535226,1999.204208464013,1,Ligado,Ligado,29.565863391343647,75.6149818889058
Janeiro,1,Sábado,Não,20.91479245484502,31.71009383031899,1486.7808684517167,5,Desligado,Ligado,4.306860347577192,71.7896472154404
Janeiro,2,Sábado,Não,25.20534149358047,48.64990087503028,1533.2081723832955,3,Desligado,Desligado,4.054742652650206,63.00815765839373
Janeiro,3,Sábado,Não,25.976524064860275,38.48415291778864,1595.4276931480083,4,Ligado,Ligado,16.2052043443528,94.55062457295648
Janeiro,4,Sábado,Sim,27.72641369132929,53.33917901612849,1751.7226232599996,2,Ligado,Desligado,21.64735838249789,83.5768305363592
Janeiro,5,Sábado,Sim,25.25112028155413,33.634974769812565,1822.8779327096152,4,Ligado,Ligado,4.462679924559346,84.69317340818874
Janeiro,6,Sábado,Não,26.39275137551011,52.9465256954574,1387.1175740254912,2,Desligado,Desligado,4.670368819612766,78.58613842129708
Janeiro,7,Sábado,Não,25.403668920903502,38.21610476774064,1739.9318744254724,2,Ligado,Desligado,29.11892004219976,75.64668454750125
Janeiro,8,Sábado,Sim,22.65582435237804,54.16381828595459,1086.4759569750108,7,Desligado,Ligado,8.77976319994638,73.2068674222959
Janeiro,9,Sábado,Não,23.10978491736091,53.8319018791167,1483.8715001969092,1,Ligado,Desligado,28.162491048784744,74.33393532360886
Janeiro,10,Sábado,Sim,24.43071127958496,37.29842102013082,1423.2985933354885,9,Ligado,Ligado,19.145163006646165,81.30053662729328
Janeiro,11,Sábado,Não,23.768468456818773,49.08568112892719,1312.446456611222,7,Ligado,Desligado,16.753370198956954,78.22920748795471
Janeiro,12,Sábado,Não,25.673183798344112,55.43730017771927,1353.5196976926484,0,Desligado,Desligado,14.255247441241766,75.41031586036098
Janeiro,13,Sábado,Não,24.12875170299725,56.93177700607938,1666.7137127092624,3,Ligado,Ligado,24.83746926974548,71.18623045897634
Janeiro,14,Sábado,Sim,29.53401925351112,35.29794526902682,1949.3384776642547,2,Desligado,Ligado,9.666940422574488,92.8609254933263
Janeiro,15,Sábado,Não,25.96679015594368,38.733821285228224,1616.5585118018594,7,Ligado,Ligado,27.38824466728665,82.10276684430163
Janeiro,16,Sábado,Sim,24.74086027042263,45.39176155603927,1685.6746590412488,4,Ligado,Ligado,16.573861066473718,78.28652837883581
Janeiro,17,Sábado,Não,29.95499538529092,55.09653944204392,1107.2029804321808,5,Desligado,Desligado,26.99403988634975,86.08746919457022
Janeiro,18,Sábado,Sim,22.25393776775444,39.75479364053831,1899.08752553056,7,Ligado,Desligado,26.92693129299685,74.57680497677092
Janeiro,19,Sábado,Sim,24.54321847580241,31.32913857960157,1556.6591447905705,9,Ligado,Ligado,9.653999290542265,90.53846528743108
Janeiro,20,Sábado,Sim,24.341976608271324,43.53846921199087,1332.2874186119748,3,Ligado,Desligado,24.952276053985926,76.76832119015009
Janeiro,21,Sábado,Não,27.605576132408025,58.522580321681176,1573.324025870755,8,Desligado,Ligado,10.052394317103076,86.41515216046992
Janeiro,22,Sábado,Não,25.71536181264341,57.644341784000936,1623.7826773041693,5,Ligado,Ligado,26.939577391668514,76.19438265142527
Janeiro,23,Sábado,Não,26.88056181693612,51.62348564090799,1118.1674861956114,4,Desligado,Ligado,16.40120436925499,76.9339196411834
Janeiro,0,Domingo,Sim,24.119764413264544,41.2256141576802,1291.1083800681697,0,Desligado,Ligado,1.887773804376244,71.05504380693068
Janeiro,1,Domingo,Sim,22.17423028089874,37.664926653084585,1566.1811448102976,9,Desligado,Ligado,15.488634141415256,77.39615132557863
