Mês,Hora,Dia da Semana,Feriado,Temperatura,Umidade,Metros Quadrados,Ocupação,Uso Aquec. Vent. A.Cond.,Uso Sistema Iluminação,Perc. Energia Renovável,Consumo Energia
Maio,21,Sexta-feira,Sim,28.864728582763668,58.26329597337221,1409.068517081079,7,Desligado,Ligado,14.161880235152278,81.0859449018334
Maio,18,Segunda-feira,Sim,23.519804714532604,57.57314360200429,1476.5282669133053,2,Desligado,Desligado,17.30250028817234,61.79186727395299
Maio,9,Sábado,Sim,25.98987849939906,46.40429202422874,1183.6262875866523,8,Desligado,Ligado,1.398763767378548,66.0260479870986
Maio,7,Domingo,Não,24.60387059448636,42.01043359274359,1243.5989624923154,9,Ligado,Desligado,5.816153352610274,79.13196346992044
Maio,3,Domingo,Não,21.77986974757949,38.40012885201464,1117.8162755142064,9,Ligado,Ligado,20.291639337164334,80.31334485907712
Maio,21,Segunda-feira,Sim,27.574688728709773,57.99072573640811,1755.6290953965113,6,Ligado,Desligado,20.015554614208952,80.78133369816318
Maio,8,Sábado,Não,23.484689034146676,39.58018359617422,1828.5066190342704,3,Desligado,Desligado,22.359959090435662,77.8304850403605
Maio,10,Sexta-feira,Sim,25.877799019106405,33.9011614944686,1407.272806800799,1,Ligado,Ligado,2.6718242408096,86.34821733615091
Maio,3,Terça-feira,Sim,26.22303657853708,39.6023241940314,1243.5899761442993,1,Ligado,Ligado,13.329767903752856,58.35610575819866
Maio,23,Domingo,Não,23.599102665489387,31.60290885835693,1871.4905488734532,5,Desligado,Desligado,8.985172042639345,72.82894264608063
Maio,12,Segunda-feira,Não,29.998671,42.991547288278845,1090.6578779552085,6,Desligado,Desligado,13.001687783785965,87.65119657221089
Maio,14,Segunda-feira,Não,25.138281362064102,40.152527734337866,1580.8778881124654,5,Ligado,Ligado,12.92592570738087,80.87253031518686
Maio,7,Quarta-feira,Sim,27.14715668773865,49.90902479823157,1974.9607460221732,1,Ligado,Ligado,18.157057521746616,78.44382795188713
Maio,10,Quarta-feira,Não,23.21371049072848,52.00297742833051,1194.294779025079,7,Ligado,Ligado,11.034197575908191,82.72608403054792
Maio,1,Segunda-feira,Não,23.34845563354397,59.969085,1631.1561252612848,2,Desligado,Desligado,28.884641612610423,62.23221171536716
Maio,11,Terça-feira,Não,26.95365382194821,53.00350379760137,1906.201029268405,6,Desligado,Ligado,11.302266743841251,84.53555680253871
Maio,1,Sexta-feira,Sim,29.998671,30.015975,1896.817772020622,1,Ligado,Desligado,23.114793964527895,88.18798288874092
Maio,6,Terça-feira,Não,28.55453585467109,41.21472059283175,1871.4097901565103,2,Desligado,Ligado,3.622257983917205,81.82355035733146
Maio,20,Terça-feira,Sim,20.007565,36.282612546031416,1999.982252,6,Ligado,Desligado,21.5509753179458,68.06546180873215
Maio,4,Quarta-feira,Sim,26.637887009107143,53.68143838348827,1572.269940193053,2,Ligado,Ligado,25.36443840390921,79.95419940283509
Maio,11,Domingo,Não,23.30096574610676,52.516246754072505,1541.2948235121737,6,Ligado,Desligado,15.229853095454985,79.14887461917415
Maio,15,Sábado,Sim,23.735009637742746,45.255470759853445,1297.1102811624569,1,Desligado,Desligado,21.23988062054036,65.50784526113969
Maio,0,Quinta-feira,Sim,21.62706596481599,48.50245792396877,1050.6815973585028,4,Desligado,Desligado,17.511370909683986,60.33855070087054
Maio,2,Quinta-feira,Sim,22.69256889716047,52.52763015606413,1936.5119530412248,5,Ligado,Desligado,28.200202829721807,75.05427633367061
Maio,20,Sábado,Não,21.79912657231377,59.969085,1404.4029042214552,8,Desligado,Desligado,13.782699853581462,64.76271933429973
Maio,10,Terça-feira,Não,27.582757722250367,48.49201348292048,1280.7224472862465,3,Desligado,Ligado,5.061290364674089,77.04091680877735
Maio,9,Terça-feira,Não,21.75639127751605,51.067435417867046,1122.104294408297,9,Desligado,Ligado,7.251517458850118,67.91662809343048
Maio,0,Sábado,Não,28.550123612775185,43.83973671634783,1364.3721146819555,8,Ligado,Desligado,5.365388218494393,82.06895756597461
Maio,20,Quinta-feira,Sim,23.63969319937759,43.47269201402103,1376.3345802019896,2,Desligado,Ligado,29.965327,75.32070009417075
Maio,17,Domingo,Não,25.409964867653688,52.16171604417508,1530.629624800321,4,Ligado,Ligado,26.735999947185142,76.72646690291198
Maio,0,Terça-feira,Não,24.520302574744804,40.58476760348001,1310.6383237557989,8,Ligado,Ligado,9.972737483477191,85.07530009466946
Maio,12,Segunda-feira,Sim,26.176340142354128,56.5599494751658,1999.982252,9,Ligado,Desligado,8.815290886183957,68.98284717975763
Maio,14,Quinta-feira,Sim,20.007565,50.92538594009308,1153.9540742306497,4,Ligado,Ligado,21.76715555423487,68.45954585420453
Maio,22,Quinta-feira,Não,28.209456452447053,53.03536628596284,1426.1524522492566,3,Ligado,Desligado,16.219558313342255,87.55887726055474
Maio,17,Quarta-feira,Não,21.09139162255771,54.43362248337114,1701.1817183269543,2,Ligado,Ligado,10.821851406563155,65.73469146228007
Maio,19,Sábado,Não,23.95434621306208,52.18530247403446,1145.2044620229033,2,Ligado,Desligado,0.641667870013203,79.99006211354829
Maio,9,Domingo,Não,27.19683473376481,37.88403640526816,1010.0029716853566,2,Desligado,Desligado,15.633367756177872,91.25086660575504
Maio,13,Domingo,Sim,21.36496712088572,59.45247337601062,1109.7758744093458,3,Desligado,Desligado,19.561335568617803,63.93570646043072
Maio,19,Sexta-feira,Sim,27.10209638165702,42.20657322694592,1807.2483173172568,1,Ligado,Desligado,22.07275680915394,72.32440442350747
Maio,2,Sexta-feira,Não,25.825354422358085,46.89481760686877,1999.982252,9,Desligado,Desligado,8.596144812034655,81.95732876227643
Maio,6,Quinta-feira,Não,22.579510091034884,44.6008166961389,1587.544479191276,6,Desligado,Desligado,3.458254802468872,53.263278
Maio,13,Terça-feira,Não,26.757273655810778,43.52477265464734,1850.5010914546024,1,Desligado,Ligado,24.995636645797894,67.18097816905927
Maio,15,Domingo,Não,29.998671,51.773763547708974,1166.2775841293142,5,Ligado,Desligado,24.174948925234297,87.35654602108525
Maio,21,Quarta-feira,Não,23.885498054365485,47.86335748567177,1198.518820982229,2,Ligado,Ligado,21.209754108225454,72.76806331924585
Maio,8,Quarta-feira,Sim,20.560084383043545,30.57479071816301,1513.368554665488,5,Desligado,Ligado,20.219444806470264,74.12818368215676
Maio,22,Sábado,Não,27.1608476440073,39.18224145017379,1650.304627703462,7,Desligado,Desligado,29.965327,88.84840348456564
Maio,7,Sexta-feira,Não,21.50635431641947,52.42169895532987,1488.89670819735,2,Ligado,Desligado,18.196387383628803,72.22723212392145
Maio,0,Segunda-feira,Não,20.128847376959776,53.9416916932707,1499.535899796345,4,Desligado,Desligado,8.370329238978833,63.7771346824504
Maio,21,Quarta-feira,Sim,27.07960236503747,54.707468512619926,1984.543399290848,9,Desligado,Ligado,18.873007031496908,88.75989434756038
Maio,19,Quarta-feira,Sim,20.007565,42.09000496066725,1087.29233820156,4,Desligado,Ligado,14.578951488372743,69.0450244259364
Maio,21,Quinta-feira,Sim,24.03902107323137,34.5228475404212,1609.9414786293987,8,Desligado,Desligado,6.0415283281371135,77.32146457032263
Maio,2,Quarta-feira,Sim,20.18176008283612,51.81346339561005,1999.982252,6,Desligado,Desligado,27.56301711007568,72.66664124208138
Maio,1,Sexta-feira,Não,25.794115267757476,52.19286322982975,1340.1164333905515,6,Ligado,Ligado,11.337567278154188,75.29980137576236
Maio,14,Quarta-feira,Sim,26.318480773001276,45.872214124150005,1499.1621554734995,7,Ligado,Ligado,22.56827999989744,57.33801442981587
Maio,13,Quinta-feira,Sim,29.27813639448793,39.816144566577776,1140.8263706774803,8,Ligado,Ligado,1.566919299492446,89.12752305236427
Maio,14,Quarta-feira,Sim,26.15512770034781,50.98212541540613,1264.450954858632,0,Ligado,Ligado,0.2292379144394924,61.87727445279283
Maio,10,Terça-feira,Sim,23.273464053591063,59.969085,1073.713047317341,4,Desligado,Desligado,21.60354508814762,82.57312048918003
Maio,23,Terça-feira,Sim,25.41459271790234,36.14217956107766,1098.520151049882,9,Desligado,Ligado,7.480235447274873,69.21649263992082
Maio,7,Domingo,Sim,21.817926251306226,49.12828393694921,1080.3037096719972,4,Ligado,Desligado,0.006642,72.05784192630821
Maio,2,Domingo,Sim,22.911731844065454,59.35801388760691,1972.414500547415,8,Desligado,Ligado,8.675553693521445,78.47082712167264
Maio,1,Terça-feira,Sim,24.32293593448564,31.411669669574447,1728.112911003824,2,Ligado,Ligado,6.542360819253146,75.4360706553303
Maio,22,Quarta-feira,Não,20.007565,59.969085,1341.0355962219303,1,Desligado,Ligado,12.524880492377562,57.76802110277384
Maio,12,Domingo,Não,29.998671,34.46714850314757,1343.3387837568946,8,Ligado,Ligado,11.790756394451687,90.75897734778614
Maio,11,Domingo,Sim,29.998671,47.44490274947487,1939.956066480249,9,Desligado,Desligado,16.562100098564116,82.81087665060049
Maio,13,Segunda-feira,Sim,26.82086568601741,44.62322499372581,1487.3327037641482,0,Ligado,Ligado,16.809484328732385,73.91129746916533
Maio,3,Sábado,Não,26.7477146471504,59.14568661937115,1174.1357936773068,7,Desligado,Desligado,16.840370549775486,69.93605579353182
Maio,20,Terça-feira,Não,26.96327445322001,30.67429674027657,1375.2555305967296,7,Desligado,Desligado,12.429001731971267,73.03874007692166
Maio,8,Terça-feira,Sim,22.98409085297833,43.46638909959441,1275.2094963016689,1,Ligado,Ligado,23.852236026764167,79.26249229424916
Maio,6,Quarta-feira,Sim,23.627619888884706,39.50260884543854,1412.9628377417837,2,Desligado,Desligado,27.990995513739435,74.21121511164783
Maio,17,Sábado,Sim,27.828629105839525,47.41701579235187,1513.8029741022729,6,Desligado,Desligado,8.778653883144727,92.24183527844218
Maio,7,Quinta-feira,Sim,26.15297861805301,50.497571327368206,1404.6183609749455,0,Desligado,Desligado,15.080137556682844,83.22608579851166
Maio,0,Segunda-feira,Sim,26.27052256466313,46.399282551974494,1867.2521304709269,5,Desligado,Desligado,0.006642,96.81089677038295
Maio,14,Quinta-feira,Sim,26.327915379968683,41.87498560887333,1603.382300264205,8,Ligado,Desligado,0.006642,86.82456955217141
Maio,6,Quinta-feira,Não,27.783531466302616,50.37359870083312,1835.1859166660984,9,Ligado,Desligado,22.963055296030745,90.1275238217144
Maio,4,Segunda-feira,Não,21.967134746299237,42.29321512273288,1717.3990897413998,9,Desligado,Ligado,7.842974061211247,78.33637360803701
Maio,1,Terça-feira,Sim,27.87473399550872,47.87078070724839,1941.5762389934437,8,Desligado,Ligado,7.598139270770538,87.37834922616172
Maio,17,Quinta-feira,Não,22.652338776819978,56.62770640655769,1202.6652550739038,7,Desligado,Ligado,29.965327,95.8962095734279
Maio,2,Quarta-feira,Sim,27.66634784603502,54.12890442634512,1889.6259157287736,8,Desligado,Ligado,29.965327,90.55022430239548
Maio,22,Quarta-feira,Não,24.11089057928921,41.78194989318337,1712.2613578404907,2,Ligado,Ligado,19.549050008938146,73.76604276384352
Maio,6,Domingo,Sim,25.81877438281068,46.571862922850734,1205.7582196474484,9,Desligado,Desligado,24.92392576654976,78.19763228219948
Maio,9,Quinta-feira,Não,26.72689241249468,31.10823306869393,1285.1516418106355,0,Ligado,Ligado,16.06019235706799,83.58450901853526
Maio,4,Terça-feira,Não,20.007565,59.969085,1145.6903191380811,6,Ligado,Desligado,12.480731543922689,72.45743304104683
Maio,22,Terça-feira,Sim,26.11815140271778,47.519429566277154,1662.078271434906,0,Ligado,Ligado,19.33445229009805,91.71492947197912
Maio,0,Domingo,Não,25.53699428638528,43.7852366582067,1756.7386416304537,7,Desligado,Ligado,14.769878691652243,84.47124911097416
Maio,3,Segunda-feira,Sim,24.54208500059653,44.87647960061734,1259.0828301038405,3,Ligado,Desligado,9.760026204692338,61.20949182637078
Maio,13,Sexta-feira,Sim,23.38156853087348,59.521557564500654,1819.5307828603684,5,Ligado,Desligado,7.312975599983003,64.75750799585501
Maio,19,Terça-feira,Não,23.34566569394069,44.30912433516045,1077.1935749636862,1,Desligado,Ligado,0.006642,63.67537192059636
Maio,15,Quarta-feira,Sim,26.303899146895564,31.194157407300224,1266.924209510449,9,Ligado,Ligado,12.12140660606882,83.45908533231892
Maio,2,Domingo,Não,29.998671,49.28326397982772,1630.3734637185646,2,Ligado,Desligado,14.164767849158936,88.74535609538503
Maio,19,Sexta-feira,Sim,26.86867217954963,43.66636182128718,1058.511108322093,8,Ligado,Ligado,8.178752802469067,86.5301242059588
Maio,12,Quinta-feira,Não,20.76909788565112,48.74073320166169,1315.415209136772,3,Desligado,Ligado,23.38723075295525,68.80215887454304
Maio,5,Quarta-feira,Não,23.71754981193904,48.81730420594126,1458.0173153170117,0,Ligado,Desligado,0.006642,82.05823675027698
Maio,2,Segunda-feira,Sim,20.10313365542876,30.015975,1694.145435915238,5,Ligado,Desligado,12.529712530848895,56.28732567281287
Maio,17,Terça-feira,Não,26.889245409650854,48.33433782520968,1642.9414092440122,6,Desligado,Desligado,20.69080899180716,80.84236470802128
Maio,15,Segunda-feira,Sim,23.09285182476592,48.28150687651248,1900.0272953005408,4,Desligado,Desligado,23.542983690792425,68.07460814271337
Maio,16,Sexta-feira,Sim,25.18408872112406,55.56000385195404,1832.7583800485163,4,Desligado,Desligado,25.759088917931944,89.34867742855926
Maio,8,Sábado,Sim,25.99035800491145,30.015975,1581.2350541388384,6,Ligado,Ligado,22.86142087676245,76.5452371353186
Maio,22,Sexta-feira,Não,27.77177954488208,51.00610797553699,1201.342838250995,5,Desligado,Ligado,0.006642,75.594063255716
Maio,9,Segunda-feira,Não,27.48489183222328,41.97839312246083,1805.1946967173008,8,Ligado,Desligado,13.299551101004448,75.73681552960069
Maio,7,Terça-feira,Não,23.34233945502822,30.015975,1726.4227232806172,9,Desligado,Ligado,5.438433578673113,74.24921759782639
Maio,0,Domingo,Não,28.258235298943724,35.55940532073791,1644.606556972842,4,Ligado,Ligado,11.266161166324189,80.07769948813636
Maio,14,Sexta-feira,Não,26.43372714423167,44.60742357032877,1540.7640571829431,9,Desligado,Ligado,29.965327,99.20112
Maio,18,Segunda-feira,Sim,21.45400594231956,37.3156987767196,1652.54159119808,4,Desligado,Desligado,17.813730661634125,54.707280268972056
Maio,18,Quinta-feira,Sim,25.61755158195747,32.64489241389399,1947.35507153714,3,Desligado,Desligado,26.67492910929537,79.10906136147776
Maio,11,Segunda-feira,Sim,27.76901695092288,50.69402274659185,1069.1774588397932,9,Desligado,Desligado,2.821971685315651,84.3873644119478
Maio,6,Sexta-feira,Não,28.230416929927667,46.05604033288209,1999.982252,3,Desligado,Ligado,29.965327,68.97341061171807
Maio,8,Domingo,Sim,24.30523476134897,39.64735370206936,1994.521688466431,7,Desligado,Desligado,15.440169420805033,87.50253005578077
Maio,8,Segunda-feira,Sim,20.686868203847943,54.43153124933646,1076.4499602663238,0,Desligado,Desligado,0.006642,72.5540291321351
Maio,4,Terça-feira,Não,27.362649046323664,36.94333497101759,1691.0497276812723,7,Ligado,Ligado,0.006642,79.86632299968478
Maio,15,Segunda-feira,Sim,27.219768564798407,32.504852174534776,1523.9671847878185,6,Ligado,Desligado,7.601981733314867,77.55047157303498
Maio,18,Sexta-feira,Não,20.007565,40.40407893133907,1887.2249458043095,4,Ligado,Ligado,6.299534743669896,56.954500687639175
Maio,21,Domingo,Sim,29.188655376464396,59.969085,1543.0427987403468,9,Ligado,Ligado,3.2941867518335206,84.44190381620314
Maio,6,Sexta-feira,Sim,22.705490238874,44.739665173752925,1788.0493879410997,4,Desligado,Ligado,23.00321775306842,62.07744381409538
Maio,18,Terça-feira,Não,23.285376316859903,57.67053687793835,1579.3000241521672,7,Ligado,Ligado,0.1587417212285259,89.25209152448866
Maio,20,Quarta-feira,Não,24.96295201700511,34.67298589304418,1134.0889498544273,8,Ligado,Ligado,23.371414471150764,81.73838884155579
Maio,6,Quinta-feira,Sim,26.50403150903432,42.88396539857816,1492.743626967684,7,Desligado,Desligado,1.2086337955982955,72.75568473516101
Maio,7,Terça-feira,Não,29.998671,45.580072363541525,1964.7621505504471,8,Desligado,Ligado,2.5397557974774325,77.38256657954186
Maio,7,Terça-feira,Sim,24.40421119972788,47.03062708078451,1666.0557314029747,9,Ligado,Ligado,22.261537900077805,87.36519026546958
Maio,6,Sexta-feira,Não,20.007565,37.58586451415289,1320.562637452355,4,Desligado,Ligado,20.08392386360157,68.49676150835333
Maio,20,Quinta-feira,Sim,20.007565,59.969085,1473.5258063701626,2,Desligado,Desligado,12.747545511935968,60.39682634809089
Maio,9,Quinta-feira,Sim,29.2886388830811,39.65058595299036,1030.7362220493387,3,Desligado,Desligado,29.965327,84.74602039143335
Maio,5,Terça-feira,Sim,24.799645544896418,49.04088405465915,1559.6801533361977,8,Desligado,Desligado,23.08659309838227,63.6008333906523
Maio,14,Sexta-feira,Não,24.302124656081656,50.5704554560645,1582.443563433432,2,Ligado,Desligado,12.310505226591616,68.5261305529564
Maio,22,Quarta-feira,Sim,22.8235417244553,49.39182864493312,1673.222463912953,7,Ligado,Ligado,16.621677068620755,75.5272916552307
Maio,22,Segunda-feira,Não,24.060303847290506,30.015975,1837.2587441782491,9,Ligado,Desligado,19.69211136450347,66.60489228637483
Maio,7,Quinta-feira,Sim,27.495183423909488,43.39765278352085,1389.4448826729447,7,Desligado,Desligado,24.87253909527988,72.56334810371374
Maio,19,Sexta-feira,Não,24.977636095607902,33.18731216394867,1346.7645774635353,2,Ligado,Ligado,16.360934706316566,75.6382710227227
Maio,21,Sexta-feira,Não,25.427196123132777,53.85980684690169,1890.256836326158,3,Desligado,Desligado,17.00451930997433,84.58860371784063
Maio,3,Segunda-feira,Não,20.007565,32.55174896301957,1165.8920439266,9,Desligado,Ligado,24.049237387535857,69.3637395872637
Maio,13,Sexta-feira,Não,23.99876108876714,55.588887748268256,1358.3382759631747,7,Desligado,Ligado,17.236335014528457,77.88908985873586
Maio,2,Quarta-feira,Sim,20.007565,40.01167940706748,1732.101852779091,3,Desligado,Desligado,13.2772312642135,59.98849722124833
Maio,10,Segunda-feira,Sim,21.815485492935757,42.829706292023324,1127.8715605697794,6,Desligado,Ligado,10.306447360117897,66.73458040109959
Maio,6,Quinta-feira,Sim,27.887415941481425,46.061118731196025,1530.416834119933,7,Ligado,Ligado,10.72531691803509,83.93737183559979
Maio,17,Segunda-feira,Não,24.19771140678822,47.12718932495158,1833.9498373091333,7,Ligado,Desligado,11.02518167169427,76.7450994865125
Maio,6,Quinta-feira,Sim,25.792840064452868,45.60909133152145,1921.427816342532,9,Ligado,Desligado,17.791516797309868,77.20059173506567
Maio,10,Sexta-feira,Não,27.42717500176725,43.906259948549405,1652.2527304825849,7,Desligado,Ligado,16.1042196880682,79.09408419124132
Maio,9,Segunda-feira,Não,26.949529435687083,49.98614523639401,1795.6468037959462,5,Desligado,Desligado,2.072376529921214,74.89870415666766
Maio,23,Terça-feira,Não,25.753791913672423,47.368585216378825,1239.986406009946,2,Desligado,Desligado,3.3944421587543787,73.64655340251373
Maio,23,Sexta-feira,Sim,22.1821377109255,31.27901529219201,1481.466859562084,1,Desligado,Ligado,29.965327,74.9285417729913
Maio,12,Domingo,Não,22.777444290901467,41.32578078798625,1202.6736526174348,5,Desligado,Desligado,21.207802885454264,67.6605453591081
Maio,20,Quinta-feira,Sim,26.57996519776989,47.68196174133762,1855.3662869109503,1,Ligado,Ligado,25.286054546857347,77.57100452935667
Maio,23,Segunda-feira,Sim,25.570589646729587,30.015975,1998.1499728481756,9,Desligado,Desligado,28.02995372264051,86.82893748746177
Maio,14,Quarta-feira,Não,20.49786748945392,46.59953095995051,1542.3776294542267,9,Ligado,Desligado,17.82553728197751,74.83453502678735
Maio,10,Quinta-feira,Sim,27.06250448673375,49.02051865814355,1221.3421079161176,5,Ligado,Ligado,15.930640072644431,72.7420239983119
Maio,10,Sexta-feira,Sim,24.227136218118535,59.969085,1240.7932230055835,2,Desligado,Ligado,14.617010664823557,70.36344052446341
Maio,3,Sexta-feira,Sim,29.998671,35.453354737861595,1521.1103612339753,6,Desligado,Desligado,5.3937573324627,77.61072111855154
Maio,19,Quinta-feira,Sim,24.59378729245556,30.64668486179895,1593.884139992602,2,Desligado,Desligado,2.636461479757792,73.36308173485384
Maio,20,Segunda-feira,Não,21.46861463480837,57.32583659112719,1885.16626116868,0,Desligado,Ligado,13.890354400329144,84.53380146778998
Maio,18,Quarta-feira,Sim,29.029552307082675,43.88784924316475,1633.7263318044115,8,Desligado,Ligado,12.60291585820887,95.3719427473939
Maio,3,Segunda-feira,Sim,25.65469500091889,38.09656389809646,1196.4975098198554,9,Desligado,Desligado,29.965327,95.11933127831816
Maio,3,Terça-feira,Não,20.5579707546024,43.32173012525519,1798.274335012213,3,Ligado,Desligado,9.814190142170457,53.263278
Maio,16,Quarta-feira,Sim,28.537398971445107,45.152101214027766,1744.7224734733468,6,Desligado,Desligado,11.69922843215686,92.05813003846885
Maio,15,Terça-feira,Não,28.93325233100595,59.969085,1224.8092206435697,9,Ligado,Ligado,19.14569647292146,82.30577153641237
Maio,5,Quinta-feira,Não,23.617691435286797,48.27652130895108,1893.6883930559725,8,Desligado,Ligado,29.965327,96.35778437648617
Maio,16,Domingo,Sim,23.94301836459761,50.40185997808028,1768.2851806415513,1,Desligado,Desligado,24.80132102435213,84.75819824335768
Maio,16,Sexta-feira,Sim,21.622380528058983,50.07322537845331,1137.8661448803416,3,Desligado,Desligado,5.382285199584375,71.68613113811514
Maio,5,Terça-feira,Sim,24.75453734517785,30.015975,1727.497182264627,0,Ligado,Ligado,4.450169739643208,63.84766419720485
Maio,4,Sexta-feira,Não,22.339751362773185,50.74231780710741,1507.5272773087063,7,Ligado,Desligado,0.006642,69.63755015020207
Maio,10,Sábado,Sim,21.44039981491676,57.99410680755488,1442.6374814065316,3,Ligado,Desligado,29.965327,68.64310896179583
Maio,13,Sábado,Não,29.131393969992224,43.48562897395489,1811.8329841561224,2,Desligado,Desligado,17.98317374988607,85.13812963783514
Maio,23,Sexta-feira,Sim,23.389491292879963,35.78047683032989,1610.3168603908105,7,Ligado,Desligado,18.709087365858803,73.94472464306182
Maio,4,Domingo,Sim,23.905482087064694,45.950077922902615,1000.512661,8,Desligado,Desligado,10.498732576574726,76.33702791315697
Maio,18,Quarta-feira,Não,28.108305991916104,31.42793269370575,1809.867999877004,0,Desligado,Ligado,0.006642,78.13359049724696
Maio,22,Quinta-feira,Sim,24.62486383329859,59.969085,1530.8083756017886,8,Desligado,Desligado,2.6178028650402814,75.65387818410944
Maio,6,Segunda-feira,Sim,21.727220944620598,58.113119403445815,1499.7575333084487,9,Ligado,Desligado,3.185892071807997,73.09354864757783
Maio,13,Segunda-feira,Não,25.019815972404032,47.31053243803108,1518.9295801103326,6,Desligado,Ligado,7.4099858053587875,53.263278
Maio,17,Quinta-feira,Sim,21.71382939612191,59.969085,1687.5105914583394,6,Desligado,Ligado,5.034493400826479,73.02469168716807
Maio,16,Quarta-feira,Sim,23.41395320693196,40.61016538449956,1909.525706561261,3,Ligado,Desligado,18.85093989122354,70.99960829697996
Maio,3,Sexta-feira,Não,25.884755881691504,54.76532819503485,1776.076385011318,1,Ligado,Desligado,17.6329494899227,74.8141080482527
Maio,9,Terça-feira,Sim,29.998671,50.86979348137029,1514.6096045519234,8,Desligado,Desligado,0.4296399409565676,94.8735514045398
Maio,6,Segunda-feira,Sim,25.448970443104905,57.92958051390419,1114.4501756568218,5,Ligado,Desligado,17.642101780905975,71.69121384808433
Maio,12,Sexta-feira,Sim,25.51408610873888,59.969085,1322.752672536545,9,Ligado,Ligado,29.965327,78.58060615381393
Maio,6,Segunda-feira,Não,26.561009561350595,42.36128619451444,1553.8782738593775,5,Desligado,Desligado,0.006642,75.41306458820675
Maio,5,Sábado,Não,24.31875445816099,52.21733428249529,1475.845420022738,6,Desligado,Desligado,13.877916231341018,73.90881808115589
Maio,14,Sábado,Não,20.007565,44.56425269886553,1847.438283117332,2,Ligado,Desligado,0.006642,69.18088381119614
Maio,20,Quarta-feira,Sim,26.140760983505285,33.478861585929295,1999.982252,4,Desligado,Desligado,2.0887050349615,80.56830473766699
Maio,7,Sábado,Sim,26.13496223780378,30.015975,1963.2993565176992,6,Desligado,Ligado,11.201333346205088,81.54034148364308
Maio,10,Segunda-feira,Sim,27.446340181893657,36.2250290171617,1570.6216158575949,5,Ligado,Desligado,1.5571737252783855,84.34857701396938
Maio,13,Quarta-feira,Sim,24.693997476867278,50.974233194605006,1938.9576971823888,6,Ligado,Desligado,29.26791494801013,82.53213238511609
Maio,6,Sábado,Sim,27.84876948483788,59.969085,1943.3454393938048,9,Desligado,Ligado,8.96977199219558,72.7066640733302
Maio,15,Segunda-feira,Sim,29.05377500553977,46.490179967025846,1102.4899426981365,2,Desligado,Ligado,11.067639545352776,88.03901274889671
Maio,13,Sexta-feira,Não,26.846337461039884,52.43519749070788,1029.5960714693952,5,Desligado,Ligado,14.245974177362529,80.73603782815786
Maio,17,Domingo,Não,26.571897090518053,35.73462423210222,1376.6893214126244,4,Desligado,Desligado,16.685577287040054,73.72634278004719
Maio,9,Segunda-feira,Não,29.998671,59.058968670129424,1939.0321775127284,1,Ligado,Ligado,15.991711272497325,69.05856412424008
Maio,21,Terça-feira,Não,26.402321513397887,34.071737771800784,1225.4073176136435,7,Desligado,Ligado,2.499092823861901,74.2649370699762
